"season_name","census_date_start","census_date_end","surveyed_san_telmo","observer","census_date","time_start","time_end","location","location_group","species","total_count","total_count_nodead","ad_female_count","ad_male_count","ad_unk_count","juv_female_count","juv_male_count","juv_unk_count","pup_live_count","pup_dead_count","unk_female_count","unk_male_count","unk_unk_count","header_notes","census_notes","census_phocid_header_id","census_id","research_program","notes"
"2012/13","2012-12-07","2012-12-07",TRUE,"","2012-12-07","14:40:00","18:30:00","Yamana, Playa","Yamana, Playa","Weddell seal",2,2,1,0,1,0,0,0,0,0,NA,NA,NA,"","","18",497,"USAMLR",NA
"2012/13","2012-12-14","2012-12-14",TRUE,"","2012-12-14","11:30:00","15:00:00","Alcazar","Alcazar","Elephant seal",1,1,0,0,0,NA,0,1,0,0,NA,NA,NA,"","","19",609,"USAMLR",NA
"2012/13","2012-12-14","2012-12-14",TRUE,"","2012-12-14","11:30:00","15:00:00","Bahamonde","Bahamonde","Elephant seal",8,8,0,0,0,0,4,3,1,0,NA,NA,NA,"","","19",606,"USAMLR",NA
"2012/13","2012-12-14","2012-12-14",TRUE,"","2012-12-14","11:30:00","15:00:00","Ballena Norte","Ballena Norte","Elephant seal",12,12,0,1,0,0,6,5,0,0,NA,NA,NA,"","","19",505,"USAMLR",NA
"2012/13","2012-12-14","2012-12-14",TRUE,"","2012-12-14","11:30:00","15:00:00","Ballena Sur","Ballena Sur","Elephant seal",1,1,0,0,0,0,1,0,0,0,NA,NA,NA,"","","19",504,"USAMLR",NA
"2012/13","2012-12-14","2012-12-14",TRUE,"","2012-12-14","11:30:00","15:00:00","Chungungo","Chungungo","Elephant seal",12,12,0,0,5,2,4,1,0,0,NA,NA,NA,"","","19",502,"USAMLR",NA
"2012/13","2012-12-14","2012-12-14",TRUE,"","2012-12-14","12:45:00","15:15:00","Hue","Hue","Elephant seal",1,1,0,0,0,0,0,1,0,0,NA,NA,NA,"","","19",515,"USAMLR",NA
"2012/13","2012-12-14","2012-12-14",TRUE,"","2012-12-14","09:45:00","11:45:00","Larga","Larga","Elephant seal",41,41,0,0,0,7,14,20,0,0,NA,NA,NA,"","","19",510,"USAMLR",NA
"2012/13","2012-12-14","2012-12-14",TRUE,"","2012-12-14","12:45:00","15:15:00","Maderas","Maderas","Elephant seal",2,2,0,0,0,0,0,2,0,0,NA,NA,NA,"","","19",514,"USAMLR",NA
"2012/13","2012-12-14","2012-12-14",TRUE,"","2012-12-14","09:45:00","11:45:00","Marko","Marko","Elephant seal",1,1,0,0,0,0,0,1,0,0,NA,NA,NA,"","","19",508,"USAMLR",NA
"2012/13","2012-12-14","2012-12-14",TRUE,"","2012-12-14","09:45:00","11:45:00","Media Luna","Media Luna","Elephant seal",150,150,14,1,0,9,76,45,5,0,NA,NA,NA,"","388 White/Orange Roto","19",511,"USAMLR",NA
"2012/13","2012-12-14","2012-12-14",TRUE,"","2012-12-14","09:45:00","11:45:00","Modulo South","Modulo","Elephant seal",1,1,0,0,0,0,0,1,0,0,NA,NA,NA,"","","19",507,"USAMLR",NA
"2012/13","2012-12-14","2012-12-14",TRUE,"","2012-12-14","11:30:00","15:00:00","Papua","Papua","Elephant seal",1,1,0,1,0,0,0,0,0,0,NA,NA,NA,"","","19",611,"USAMLR",NA
"2012/13","2012-12-14","2012-12-14",TRUE,"","2012-12-14","12:45:00","15:15:00","Paulina-Aranda","Paulina-Aranda","Elephant seal",2,2,0,0,0,1,0,1,0,0,NA,NA,NA,"","Beach was Playa Paulina to Aranda","19",518,"USAMLR",NA
"2012/13","2012-12-14","2012-12-14",TRUE,"","2012-12-14","11:30:00","15:00:00","Roquerio","Roquerio","Elephant seal",2,2,0,0,0,0,1,0,1,0,NA,NA,NA,"","","19",607,"USAMLR",NA
"2012/13","2012-12-14","2012-12-14",TRUE,"","2012-12-14","12:45:00","15:15:00","San Telmo, Punta","San Telmo, Punta","Elephant seal",71,71,0,0,0,12,30,29,0,0,NA,NA,NA,"","","19",516,"USAMLR",NA
"2012/13","2012-12-14","2012-12-14",TRUE,"","2012-12-14","11:30:00","15:00:00","Loberia","Loberia","Leopard seal",1,1,0,0,1,0,0,0,0,0,NA,NA,NA,"","Did not see a tag","19",612,"USAMLR",NA
"2012/13","2012-12-14","2012-12-14",TRUE,"","2012-12-14","12:45:00","15:15:00","Paulina-Aranda","Paulina-Aranda","Leopard seal",1,1,1,0,0,0,0,0,0,0,NA,NA,NA,"","Beach was Playa Paulina to Aranda","19",520,"USAMLR",NA
"2012/13","2012-12-14","2012-12-14",TRUE,"","2012-12-14","11:30:00","15:00:00","Alcazar","Alcazar","Weddell seal",10,10,2,2,1,0,3,1,1,0,NA,NA,NA,"","","19",608,"USAMLR",NA
"2012/13","2012-12-14","2012-12-14",TRUE,"","2012-12-14","11:30:00","15:00:00","Ballena Norte","Ballena Norte","Weddell seal",4,4,0,2,1,0,0,0,1,0,NA,NA,NA,"","Tag #036","19",506,"USAMLR",NA
"2012/13","2012-12-14","2012-12-14",TRUE,"","2012-12-14","11:30:00","15:00:00","Chungungo","Chungungo","Weddell seal",1,1,0,0,0,0,1,0,0,0,NA,NA,NA,"","","19",503,"USAMLR",NA
"2012/13","2012-12-14","2012-12-14",TRUE,"","2012-12-14","12:45:00","15:15:00","Maderas","Maderas","Weddell seal",1,1,0,0,0,0,0,0,1,0,NA,NA,NA,"","","19",513,"USAMLR",NA
"2012/13","2012-12-14","2012-12-14",TRUE,"","2012-12-14","09:45:00","11:45:00","Marko","Marko","Weddell seal",1,1,0,0,0,0,0,0,1,0,NA,NA,NA,"","Tagged 064 white/yellow Roto, RUO","19",509,"USAMLR",NA
"2012/13","2012-12-14","2012-12-14",TRUE,"","2012-12-14","09:45:00","11:45:00","Media Luna","Media Luna","Weddell seal",7,7,5,1,0,0,0,0,1,0,NA,NA,NA,"","047 white/yellow roto,","19",512,"USAMLR",NA
"2012/13","2012-12-14","2012-12-14",TRUE,"","2012-12-14","11:30:00","15:00:00","Papua","Papua","Weddell seal",1,1,1,0,0,0,0,0,0,0,NA,NA,NA,"","","19",610,"USAMLR",NA
"2012/13","2012-12-14","2012-12-14",TRUE,"","2012-12-14","12:45:00","15:15:00","Paulina-Aranda","Paulina-Aranda","Weddell seal",2,2,0,2,0,0,0,0,0,0,NA,NA,NA,"","Beach was Playa Paulina to Aranda","19",519,"USAMLR",NA
"2012/13","2012-12-14","2012-12-14",TRUE,"","2012-12-14","12:45:00","15:15:00","San Telmo, Punta","San Telmo, Punta","Weddell seal",17,17,7,3,4,2,1,0,0,0,NA,NA,NA,"","","19",517,"USAMLR",NA
"2012/13","2012-12-20","2012-12-21",TRUE,"","2012-12-20","17:30:00","19:00:00","Paulina-Aranda","Paulina-Aranda","Crabeater seal",2,2,0,1,1,0,0,0,0,0,NA,NA,NA,"","Beach was Playa Paulina to Aranda","20",857,"USAMLR",NA
"2012/13","2012-12-20","2012-12-21",TRUE,"","2012-12-20","17:30:00","19:00:00","Bahamonde","Bahamonde","Elephant seal",13,13,0,0,0,1,2,9,1,0,NA,NA,NA,"","","20",774,"USAMLR",NA
"2012/13","2012-12-20","2012-12-21",TRUE,"","2012-12-20","11:00:00","14:00:00","Ballena Norte","Ballena Norte","Elephant seal",24,24,0,3,0,3,11,7,0,0,NA,NA,NA,"","","20",860,"USAMLR",NA
"2012/13","2012-12-20","2012-12-21",TRUE,"","2012-12-20","11:00:00","14:00:00","Chungungo","Chungungo","Elephant seal",1,1,0,0,0,0,1,0,0,0,NA,NA,NA,"","","20",861,"USAMLR",NA
"2012/13","2012-12-20","2012-12-21",TRUE,"","2012-12-20","11:00:00","18:00:00","Copi South","Copi","Elephant seal",1,1,0,0,0,1,0,0,0,0,NA,NA,NA,"","","20",781,"USAMLR",NA
"2012/13","2012-12-20","2012-12-21",TRUE,"","2012-12-20","11:00:00","18:00:00","Hue West","Hue","Elephant seal",2,2,0,0,0,1,0,1,0,0,NA,NA,NA,"","","20",780,"USAMLR",NA
"2012/13","2012-12-20","2012-12-21",TRUE,"","2012-12-20","11:00:00","18:00:00","Loberia","Loberia","Elephant seal",2,2,0,0,0,0,0,2,0,0,NA,NA,NA,"","","20",778,"USAMLR",NA
"2012/13","2012-12-20","2012-12-21",TRUE,"","2012-12-20","11:00:00","18:00:00","Maderas","Maderas","Elephant seal",2,2,1,0,0,1,0,0,0,0,NA,NA,NA,"","","20",779,"USAMLR",NA
"2012/13","2012-12-20","2012-12-21",TRUE,"","2012-12-20","17:30:00","19:00:00","Pinochet de la Barra","Pinochet de la Barra","Elephant seal",1,1,0,0,0,0,0,1,0,0,NA,NA,NA,"","","20",854,"USAMLR",NA
"2012/13","2012-12-20","2012-12-21",TRUE,"","2012-12-20","17:30:00","19:00:00","Pocitas, Playa","Pocitas, Playa","Elephant seal",2,2,0,0,0,0,1,1,0,0,NA,NA,NA,"","","20",855,"USAMLR",NA
"2012/13","2012-12-20","2012-12-21",TRUE,"","2012-12-20","11:00:00","18:00:00","San Telmo, Punta","San Telmo, Punta","Elephant seal",63,63,0,0,0,6,37,18,2,0,NA,NA,NA,"","","20",775,"USAMLR",NA
"2012/13","2012-12-20","2012-12-21",TRUE,"","2012-12-20","11:00:00","18:00:00","Paulina-Aranda","Paulina-Aranda","Leopard seal",2,2,1,0,1,0,0,0,0,0,NA,NA,NA,"","Beach was Playa Paulina to Aranda","20",776,"USAMLR",NA
"2012/13","2012-12-20","2012-12-21",TRUE,"","2012-12-20","17:30:00","19:00:00","Alcazar","Alcazar","Weddell seal",9,9,3,4,2,0,0,0,0,0,NA,NA,NA,"","","20",852,"USAMLR",NA
"2012/13","2012-12-20","2012-12-21",TRUE,"","2012-12-20","17:30:00","19:00:00","Bahamonde","Bahamonde","Weddell seal",1,1,0,0,0,0,1,0,0,0,NA,NA,NA,"","","20",773,"USAMLR",NA
"2012/13","2012-12-20","2012-12-21",TRUE,"","2012-12-20","11:00:00","14:00:00","Ballena Norte","Ballena Norte","Weddell seal",3,3,0,1,0,2,0,0,0,0,NA,NA,NA,"","","20",859,"USAMLR",NA
"2012/13","2012-12-20","2012-12-21",TRUE,"","2012-12-20","11:00:00","14:00:00","Paulina-Aranda","Paulina-Aranda","Weddell seal",8,8,1,2,0,2,2,1,0,0,NA,NA,NA,"","Beach was Playa Paulina to Aranda","20",856,"USAMLR",NA
"2012/13","2012-12-20","2012-12-21",TRUE,"","2012-12-20","17:30:00","19:00:00","Pinochet de la Barra","Pinochet de la Barra","Weddell seal",4,4,0,3,1,0,0,0,0,0,NA,NA,NA,"","","20",853,"USAMLR",NA
"2012/13","2012-12-20","2012-12-21",TRUE,"","2012-12-20","17:30:00","19:00:00","Roquerio","Roquerio","Weddell seal",1,1,0,0,0,1,0,0,0,0,NA,NA,NA,"","","20",772,"USAMLR",NA
"2012/13","2012-12-20","2012-12-21",TRUE,"","2012-12-20","11:00:00","14:00:00","San Telmo, Punta","San Telmo, Punta","Weddell seal",9,9,0,0,3,1,2,1,2,0,NA,NA,NA,"","","20",858,"USAMLR",NA
"2012/13","2012-12-20","2012-12-21",TRUE,"","2012-12-20","11:00:00","18:00:00","Yamana, Playa","Yamana, Playa","Weddell seal",1,1,1,0,0,0,0,0,0,0,NA,NA,NA,"","","20",777,"USAMLR",NA
"2012/13","2012-12-20","2012-12-21",TRUE,"","2012-12-21","12:15:00","14:30:00","Larga","Larga","Elephant seal",36,36,3,0,0,7,22,3,1,0,NA,NA,NA,"","Beach was largo","20",805,"USAMLR",NA
"2012/13","2012-12-20","2012-12-21",TRUE,"","2012-12-21","12:15:00","14:30:00","Marko","Marko","Elephant seal",6,6,3,0,0,0,1,2,0,0,NA,NA,NA,"","","20",804,"USAMLR",NA
"2012/13","2012-12-20","2012-12-21",TRUE,"","2012-12-21","12:15:00","14:30:00","Media Luna","Media Luna","Elephant seal",108,107,16,4,6,11,63,6,1,1,NA,NA,NA,"","","20",806,"USAMLR",NA
"2012/13","2012-12-20","2012-12-21",TRUE,"","2012-12-21","12:15:00","14:30:00","Modulo South","Modulo","Elephant seal",1,1,1,0,0,0,0,0,0,0,NA,NA,NA,"","","20",803,"USAMLR",NA
"2012/13","2012-12-20","2012-12-21",TRUE,"","2012-12-21","12:15:00","14:30:00","Larga","Larga","Weddell seal",2,2,2,0,0,0,0,0,0,0,NA,NA,NA,"","","20",801,"USAMLR",NA
"2012/13","2012-12-20","2012-12-21",TRUE,"","2012-12-21","12:15:00","14:30:00","Media Luna","Media Luna","Weddell seal",5,5,2,1,0,1,0,0,1,0,NA,NA,NA,"","None are tagged.","20",802,"USAMLR",NA
"2012/13","2012-12-28","2012-12-28",TRUE,"","2012-12-28","09:45:00","16:00:00","San Telmo, Punta","San Telmo, Punta","Crabeater seal",1,1,1,0,0,0,0,0,0,0,NA,NA,NA,"","","21",878,"USAMLR",NA
"2012/13","2012-12-28","2012-12-28",TRUE,"","2012-12-28","11:00:00","14:00:00","Bahamonde","Bahamonde","Elephant seal",13,13,1,0,0,5,2,4,1,0,NA,NA,NA,"","","21",890,"USAMLR",NA
"2012/13","2012-12-28","2012-12-28",TRUE,"","2012-12-28","11:00:00","14:00:00","Ballena Norte","Ballena Norte","Elephant seal",22,22,3,0,0,7,5,7,0,0,NA,NA,NA,"","","21",889,"USAMLR",NA
"2012/13","2012-12-28","2012-12-28",TRUE,"","2012-12-28","11:00:00","14:00:00","Cachorros","Cachorros","Elephant seal",1,1,0,0,0,1,0,0,0,0,NA,NA,NA,"","","21",885,"USAMLR",NA
"2012/13","2012-12-28","2012-12-28",TRUE,"","2012-12-28","10:30:00","12:45:00","Camp","Daniel","Elephant seal",1,1,0,0,0,0,0,1,0,0,NA,NA,NA,"","","21",898,"USAMLR",NA
"2012/13","2012-12-28","2012-12-28",TRUE,"","2012-12-28","11:00:00","14:00:00","Chungungo","Chungungo","Elephant seal",4,4,0,0,0,4,0,0,0,0,NA,NA,NA,"","","21",886,"USAMLR",NA
"2012/13","2012-12-28","2012-12-28",TRUE,"","2012-12-28","09:45:00","16:00:00","Hue West","Hue","Elephant seal",1,1,0,0,0,1,0,0,0,0,NA,NA,NA,"","","21",875,"USAMLR",NA
"2012/13","2012-12-28","2012-12-28",TRUE,"","2012-12-28","10:30:00","12:45:00","Larga","Larga","Elephant seal",22,22,3,0,0,8,7,3,1,0,NA,NA,NA,"","Pup live=Weaner.","21",900,"USAMLR",NA
"2012/13","2012-12-28","2012-12-28",TRUE,"","2012-12-28","09:45:00","16:00:00","Loberia","Loberia","Elephant seal",4,4,0,0,0,0,0,4,0,0,NA,NA,NA,"","","21",883,"USAMLR",NA
"2012/13","2012-12-28","2012-12-28",TRUE,"","2012-12-28","09:45:00","16:00:00","Maderas","Maderas","Elephant seal",1,1,0,0,0,0,0,1,0,0,NA,NA,NA,"","","21",874,"USAMLR",NA
"2012/13","2012-12-28","2012-12-28",TRUE,"","2012-12-28","10:30:00","12:45:00","Marko","Marko","Elephant seal",1,1,0,0,0,0,1,0,0,0,NA,NA,NA,"","","21",899,"USAMLR",NA
"2012/13","2012-12-28","2012-12-28",TRUE,"","2012-12-28","10:30:00","12:45:00","Media Luna","Media Luna","Elephant seal",109,109,28,1,0,6,49,24,1,0,NA,NA,NA,"","Lower wallow.  Other two wallows are empty. Pup live=Weaned in 2012.","21",901,"USAMLR",NA
"2012/13","2012-12-28","2012-12-28",TRUE,"","2012-12-28","10:30:00","12:45:00","Modulo North","Modulo","Elephant seal",1,1,1,0,0,0,0,0,0,0,NA,NA,NA,"","","21",897,"USAMLR",NA
"2012/13","2012-12-28","2012-12-28",TRUE,"","2012-12-28","09:45:00","16:00:00","Paulina-Aranda","Paulina-Aranda","Elephant seal",1,1,0,0,0,0,0,1,0,0,NA,NA,NA,"","Beach was Playa Paulina to Aranda","21",880,"USAMLR",NA
"2012/13","2012-12-28","2012-12-28",TRUE,"","2012-12-28","09:45:00","16:00:00","San Telmo, Punta","San Telmo, Punta","Elephant seal",41,41,0,0,0,8,27,4,2,0,NA,NA,NA,"","","21",876,"USAMLR",NA
"2012/13","2012-12-28","2012-12-28",TRUE,"","2012-12-28","09:45:00","16:00:00","Yamana, Playa","Yamana, Playa","Elephant seal",3,3,0,0,0,0,3,0,0,0,NA,NA,NA,"","","21",882,"USAMLR",NA
"2012/13","2012-12-28","2012-12-28",TRUE,"","2012-12-28","11:00:00","14:00:00","Cachorros East","Cachorros","Leopard seal",1,1,1,0,0,0,0,0,0,0,NA,NA,NA,"","Tag #4","21",884,"USAMLR",NA
"2012/13","2012-12-28","2012-12-28",TRUE,"","2012-12-28","09:45:00","16:00:00","San Telmo, Punta","San Telmo, Punta","Leopard seal",1,1,1,0,0,0,0,0,0,0,NA,NA,NA,"","","21",879,"USAMLR",NA
"2012/13","2012-12-28","2012-12-28",TRUE,"","2012-12-28","11:00:00","14:00:00","Ballena Norte","Ballena Norte","Weddell seal",5,5,1,0,2,1,0,0,1,0,NA,NA,NA,"","Ad female Tag #018","21",887,"USAMLR",NA
"2012/13","2012-12-28","2012-12-28",TRUE,"","2012-12-28","11:00:00","14:00:00","Ballena Sur","Ballena Sur","Weddell seal",2,2,0,1,0,1,0,0,0,0,NA,NA,NA,"","","21",12428,"USAMLR",NA
"2012/13","2012-12-28","2012-12-28",TRUE,"","2012-12-28","10:30:00","12:45:00","Marko","Marko","Weddell seal",2,2,2,0,0,0,0,0,0,0,NA,NA,NA,"","","21",903,"USAMLR",NA
"2012/13","2012-12-28","2012-12-28",TRUE,"","2012-12-28","10:30:00","12:45:00","Media Luna","Media Luna","Weddell seal",2,2,1,0,0,0,1,0,0,0,NA,NA,NA,"","","21",904,"USAMLR",NA
"2012/13","2012-12-28","2012-12-28",TRUE,"","2012-12-28","09:45:00","16:00:00","Paulina-Aranda","Paulina-Aranda","Weddell seal",2,2,1,1,0,0,0,0,0,0,NA,NA,NA,"","Beach was Playa Paulina to Aranda","21",881,"USAMLR",NA
"2012/13","2012-12-28","2012-12-28",TRUE,"","2012-12-28","09:45:00","16:00:00","San Telmo, Punta","San Telmo, Punta","Weddell seal",17,17,8,5,0,3,1,0,0,0,NA,NA,NA,"","","21",877,"USAMLR",NA
"2012/13","2013-01-04","2013-01-04",TRUE,"","2013-01-04","11:15:00","13:30:00","Bahamonde","Bahamonde","Elephant seal",13,13,1,0,0,1,0,11,0,0,NA,NA,NA,"","","22",974,"USAMLR",NA
"2012/13","2013-01-04","2013-01-04",TRUE,"","2013-01-04","11:15:00","13:30:00","Ballena Norte","Ballena Norte","Elephant seal",16,16,0,0,0,2,2,12,0,0,NA,NA,NA,"","","22",973,"USAMLR",NA
"2012/13","2013-01-04","2013-01-04",TRUE,"","2013-01-04","11:15:00","13:30:00","Chungungo","Chungungo","Elephant seal",8,8,0,0,0,1,0,7,0,0,NA,NA,NA,"","","22",971,"USAMLR",NA
"2012/13","2013-01-04","2013-01-04",TRUE,"","2013-01-04","12:55:00","13:59:00","Loberia","Loberia","Elephant seal",2,2,2,0,0,0,0,0,0,0,NA,NA,NA,"","","22",977,"USAMLR",NA
"2012/13","2013-01-04","2013-01-04",TRUE,"","2013-01-04","15:00:00","19:30:00","Paulina-Aranda","Paulina-Aranda","Elephant seal",8,8,0,0,0,2,2,4,0,0,NA,NA,NA,"","Beach was Playa Paulina to Aranda","22",941,"USAMLR",NA
"2012/13","2013-01-04","2013-01-04",TRUE,"","2013-01-04","15:00:00","19:30:00","San Telmo, Punta","San Telmo, Punta","Elephant seal",10,10,0,2,0,3,2,3,0,0,NA,NA,NA,"","","22",943,"USAMLR",NA
"2012/13","2013-01-04","2013-01-04",TRUE,"","2013-01-04","12:55:00","13:59:00","Yamana, Playa","Yamana, Playa","Elephant seal",4,4,3,0,0,0,1,0,0,0,NA,NA,NA,"","","22",976,"USAMLR",NA
"2012/13","2013-01-04","2013-01-04",TRUE,"","2013-01-04","12:55:00","13:59:00","Loberia","Loberia","Leopard seal",1,1,1,0,0,0,0,0,0,0,NA,NA,NA,"","9 Orange","22",978,"USAMLR",NA
"2012/13","2013-01-04","2013-01-04",TRUE,"","2013-01-04","11:15:00","13:30:00","Alcazar","Alcazar","Weddell seal",6,6,2,1,0,1,2,0,0,0,NA,NA,NA,"","","22",975,"USAMLR",NA
"2012/13","2013-01-04","2013-01-04",TRUE,"","2013-01-04","11:15:00","13:30:00","Ballena Norte","Ballena Norte","Weddell seal",2,2,1,0,0,1,0,0,0,0,NA,NA,NA,"","","22",972,"USAMLR",NA
"2012/13","2013-01-04","2013-01-04",TRUE,"","2013-01-04","15:00:00","19:30:00","Paulina-Aranda","Paulina-Aranda","Weddell seal",2,2,0,0,0,1,1,0,0,0,NA,NA,NA,"","Beach was Playa Paulina to Aranda","22",942,"USAMLR",NA
"2012/13","2013-01-04","2013-01-04",TRUE,"","2013-01-04","15:00:00","19:30:00","San Telmo, Punta","San Telmo, Punta","Weddell seal",9,9,2,0,0,2,2,3,0,0,NA,NA,NA,"","","22",944,"USAMLR",NA
"2012/13","2013-01-11","2013-01-11",TRUE,"","2013-01-11","11:30:00","14:00:00","Bahamonde","Bahamonde","Elephant seal",15,15,0,0,0,0,0,15,0,0,NA,NA,NA,"","","23",987,"USAMLR",NA
"2012/13","2013-01-11","2013-01-11",TRUE,"","2013-01-11","11:30:00","14:00:00","Ballena Norte","Ballena Norte","Elephant seal",35,35,0,0,0,0,0,35,0,0,NA,NA,NA,"","","23",992,"USAMLR",NA
"2012/13","2013-01-11","2013-01-11",TRUE,"","2013-01-11","11:30:00","14:00:00","Ballena Sur","Ballena Sur","Elephant seal",1,1,0,0,0,0,0,1,0,0,NA,NA,NA,"","","23",993,"USAMLR",NA
"2012/13","2013-01-11","2013-01-11",TRUE,"","2013-01-11","11:30:00","14:00:00","Cachorros","Cachorros","Elephant seal",1,1,0,0,0,0,0,1,0,0,NA,NA,NA,"","","23",995,"USAMLR",NA
"2012/13","2013-01-11","2013-01-11",TRUE,"","2013-01-11","11:30:00","14:00:00","Chungungo","Chungungo","Elephant seal",6,6,0,0,0,2,0,4,0,0,NA,NA,NA,"","","23",994,"USAMLR",NA
"2012/13","2013-01-11","2013-01-11",TRUE,"","2013-01-11","09:30:00","11:40:00","Larga","Larga","Elephant seal",7,7,0,0,0,0,7,0,0,0,NA,NA,NA,"","","23",982,"USAMLR",NA
"2012/13","2013-01-11","2013-01-11",TRUE,"","2013-01-11","09:30:00","11:40:00","Marko","Marko","Elephant seal",1,1,0,0,0,0,0,1,0,0,NA,NA,NA,"","","23",981,"USAMLR",NA
"2012/13","2013-01-11","2013-01-11",TRUE,"","2013-01-11","09:30:00","11:40:00","Media Luna","Media Luna","Elephant seal",133,133,89,2,6,1,30,5,0,0,NA,NA,NA,"","","23",983,"USAMLR",NA
"2012/13","2013-01-11","2013-01-11",TRUE,"","2013-01-11","09:30:00","11:40:00","Modulo North","Modulo","Elephant seal",1,1,1,0,0,0,0,0,0,0,NA,NA,NA,"","","23",979,"USAMLR",NA
"2012/13","2013-01-11","2013-01-11",TRUE,"","2013-01-11","09:30:00","11:40:00","Modulo South","Modulo","Elephant seal",2,2,0,0,0,0,1,1,0,0,NA,NA,NA,"","One of these is Brand A202; Tag Allflex B429.","23",980,"USAMLR",NA
"2012/13","2013-01-11","2013-01-11",TRUE,"","2013-01-11","14:53:00","17:00:00","Paulina-Aranda","Paulina-Aranda","Elephant seal",4,4,0,0,0,3,0,1,0,0,NA,NA,NA,"","Beach was Playa Paulina to Aranda","23",997,"USAMLR",NA
"2012/13","2013-01-11","2013-01-11",TRUE,"","2013-01-11","11:30:00","14:00:00","Pocitas, Playa","Pocitas, Playa","Elephant seal",1,1,0,0,0,0,0,1,0,0,NA,NA,NA,"","","23",989,"USAMLR",NA
"2012/13","2013-01-11","2013-01-11",TRUE,"","2013-01-11","14:53:00","17:00:00","San Telmo, Punta","San Telmo, Punta","Elephant seal",4,4,1,1,0,1,0,1,0,0,NA,NA,NA,"","","23",1000,"USAMLR",NA
"2012/13","2013-01-11","2013-01-11",TRUE,"","2013-01-11","11:30:00","14:00:00","Antartico, Playa","Antartico, Playa","Leopard seal",1,1,1,0,0,0,0,0,0,0,NA,NA,NA,"","","23",991,"USAMLR",NA
"2012/13","2013-01-11","2013-01-11",TRUE,"","2013-01-11","11:30:00","14:00:00","Cachorros","Cachorros","Leopard seal",2,2,2,0,0,0,0,0,0,0,NA,NA,NA,"","","23",996,"USAMLR",NA
"2012/13","2013-01-11","2013-01-11",TRUE,"","2013-01-11","14:53:00","17:00:00","Paulina-Aranda","Paulina-Aranda","Leopard seal",5,5,5,0,0,0,0,0,0,0,NA,NA,NA,"","Tags #12,51,72 and 2 untagged   Beach was Playa Paulina to Aranda","23",1001,"USAMLR",NA
"2012/13","2013-01-11","2013-01-11",TRUE,"","2013-01-11","11:30:00","14:00:00","Pocitas, Playa","Pocitas, Playa","Leopard seal",1,1,1,0,0,0,0,0,0,0,NA,NA,NA,"","","23",990,"USAMLR",NA
"2012/13","2013-01-11","2013-01-11",TRUE,"","2013-01-11","17:48:00","18:11:00","Yamana, Playa","Yamana, Playa","Leopard seal",2,2,2,0,0,0,0,0,0,0,NA,NA,NA,"","9 Orange and 401 Yellow","23",986,"USAMLR",NA
"2012/13","2013-01-11","2013-01-11",TRUE,"","2013-01-11","11:30:00","14:00:00","Alcazar","Alcazar","Weddell seal",2,2,0,1,0,0,1,0,0,0,NA,NA,NA,"","","23",988,"USAMLR",NA
"2012/13","2013-01-11","2013-01-11",TRUE,"","2013-01-11","09:30:00","11:40:00","Media Luna","Media Luna","Weddell seal",2,2,1,0,0,1,0,0,0,0,NA,NA,NA,"","","23",985,"USAMLR",NA
"2012/13","2013-01-11","2013-01-11",TRUE,"","2013-01-11","09:30:00","11:40:00","Modulo North","Modulo","Weddell seal",1,1,1,0,0,0,0,0,0,0,NA,NA,NA,"","","23",984,"USAMLR",NA
"2012/13","2013-01-11","2013-01-11",TRUE,"","2013-01-11","14:53:00","17:00:00","Paulina-Aranda","Paulina-Aranda","Weddell seal",3,3,0,0,0,NA,1,2,0,0,NA,NA,NA,"","Beach was Playa Paulina to Aranda","23",998,"USAMLR",NA
"2012/13","2013-01-11","2013-01-11",TRUE,"","2013-01-11","14:53:00","17:00:00","San Telmo, Punta","San Telmo, Punta","Weddell seal",2,2,0,1,0,0,1,0,0,0,NA,NA,NA,"","","23",999,"USAMLR",NA
"2012/13","2013-01-18","2013-01-18",TRUE,"","2013-01-18","14:00:00","17:15:00","Alcazar","Alcazar","Elephant seal",5,5,0,0,0,1,2,2,0,0,NA,NA,NA,"","","24",1017,"USAMLR",NA
"2012/13","2013-01-18","2013-01-18",TRUE,"","2013-01-18","16:30:00","18:30:00","Ballena Sur","Ballena Sur","Elephant seal",4,4,0,0,0,3,0,1,0,0,NA,NA,NA,"","","24",1022,"USAMLR",NA
"2012/13","2013-01-18","2013-01-18",TRUE,"","2013-01-18","14:00:00","17:15:00","Cachorros","Cachorros","Elephant seal",1,1,0,0,0,0,0,1,0,0,NA,NA,NA,"","","24",1003,"USAMLR",NA
"2012/13","2013-01-18","2013-01-18",TRUE,"","2013-01-18","14:00:00","17:15:00","Chungungo","Chungungo","Elephant seal",10,10,0,0,0,2,1,7,0,0,NA,NA,NA,"","","24",1002,"USAMLR",NA
"2012/13","2013-01-18","2013-01-18",TRUE,"","2013-01-18","16:30:00","18:30:00","Hue East","Hue","Elephant seal",2,2,0,0,2,0,0,0,0,0,NA,NA,NA,"","","24",1019,"USAMLR",NA
"2012/13","2013-01-18","2013-01-18",TRUE,"","2013-01-18","16:30:00","18:30:00","La Caverna","La Caverna","Elephant seal",1,1,0,0,0,0,0,1,0,0,NA,NA,NA,"","Beach was Punta Delphin to La Caverna","24",1023,"USAMLR",NA
