"season_name","census_date_start","census_date_end","surveyed_san_telmo","observer","census_date","time_start","time_end","location","location_group","species","total_count","total_count_nodead","ad_female_count","ad_male_count","ad_unk_count","juv_female_count","juv_male_count","juv_unk_count","pup_live_count","pup_dead_count","unk_female_count","unk_male_count","unk_unk_count","header_notes","census_notes","census_phocid_header_id","census_id","research_program","notes"
"2016/17","2017-02-17","2017-02-18",TRUE,"SMW","2017-02-17","17:01:00","18:30:00","Ballena Norte","Ballena Norte","Elephant seal",7,7,1,0,0,0,0,0,0,0,,,6,"","","98",8684,"USAMLR",
"2016/17","2017-02-17","2017-02-18",TRUE,"WMT","2017-02-17","13:18:00","14:30:00","Copi","Copi","Elephant seal",2,2,0,0,0,0,1,1,0,0,,,0,"","","98",8672,"USAMLR",
"2016/17","2017-02-17","2017-02-18",TRUE,"SMW","2017-02-17","17:01:00","18:30:00","Roquerio","Roquerio","Elephant seal",1,1,0,0,0,0,0,1,0,0,,,0,"","","98",8681,"USAMLR",
"2016/17","2017-02-17","2017-02-18",TRUE,"JXS","2017-02-17","16:40:00","17:18:00","San Telmo, Punta","San Telmo, Punta","Elephant seal",29,29,1,0,0,0,1,3,0,0,,,24,"","","98",8691,"USAMLR",
"2016/17","2017-02-17","2017-02-18",TRUE,"DJK","2017-02-17","16:40:00","17:18:00","Golondrina-del Lobero","Golondrina-del Lobero","Leopard seal",2,2,2,0,0,0,0,0,0,0,,,0,"","Beach was Playa Golondrina to P. del Lobero","98",8674,"USAMLR",
"2016/17","2017-02-17","2017-02-18",TRUE,"WMT","2017-02-17","10:25:00","10:30:00","Modulo North","Modulo","Leopard seal",1,1,0,0,0,0,1,0,0,0,,,0,"","","98",9730,"USAMLR",
"2016/17","2017-02-17","2017-02-18",TRUE,"DJK","2017-02-17","16:40:00","17:18:00","Paulina-Aranda","Paulina-Aranda","Leopard seal",3,3,2,1,0,0,0,0,0,0,,,0,"","Beach was Playa Paulina to Aranda","98",8675,"USAMLR",
"2016/17","2017-02-17","2017-02-18",TRUE,"JXS","2017-02-17","16:40:00","17:18:00","San Telmo, Punta","San Telmo, Punta","Leopard seal",4,4,2,0,2,0,0,0,0,0,,,0,"","","98",8693,"USAMLR",
"2016/17","2017-02-17","2017-02-18",TRUE,"DJK","2017-02-17","16:40:00","17:18:00","Yamana, Playa","Yamana, Playa","Leopard seal",1,1,1,0,0,0,0,0,0,0,,,0,"","","98",8673,"USAMLR",
"2016/17","2017-02-17","2017-02-18",TRUE,"SMW","2017-02-17","16:00:00","17:00:00","Alcazar","Alcazar","Weddell seal",2,2,0,2,0,0,0,0,0,0,,,0,"","","98",8679,"USAMLR",
"2016/17","2017-02-17","2017-02-18",TRUE,"SMW","2017-02-17","16:00:00","17:00:00","Angosta, Playa","Angosta, Playa","Weddell seal",1,1,0,0,0,0,1,0,0,0,,,0,"","","98",8677,"USAMLR",
"2016/17","2017-02-17","2017-02-18",TRUE,"SMW","2017-02-17","17:01:00","18:30:00","Bahamonde","Bahamonde","Weddell seal",2,2,1,0,1,0,0,0,0,0,,,0,"","","98",8682,"USAMLR",
"2016/17","2017-02-17","2017-02-18",TRUE,"SMW","2017-02-17","17:01:00","18:30:00","Ballena Norte","Ballena Norte","Weddell seal",7,7,0,3,0,1,3,0,0,0,,,0,"","Juv males could have been young adults","98",8683,"USAMLR",
"2016/17","2017-02-17","2017-02-18",TRUE,"SMW","2017-02-17","17:01:00","18:30:00","Ballena Sur","Ballena Sur","Weddell seal",1,1,0,0,0,0,0,1,0,0,,,0,"","","98",8685,"USAMLR",
"2016/17","2017-02-17","2017-02-18",TRUE,"SMW","2017-02-17","14:30:00","15:30:00","Chungungo","Chungungo","Weddell seal",1,1,1,0,0,0,0,0,0,0,,,0,"","","98",8676,"USAMLR",
"2016/17","2017-02-17","2017-02-18",TRUE,"SMW","2017-02-17","16:00:00","17:00:00","Pinochet de la Barra","Pinochet de la Barra","Weddell seal",2,2,0,0,0,1,0,1,0,0,,,0,"","","98",8678,"USAMLR",
"2016/17","2017-02-17","2017-02-18",TRUE,"SMW","2017-02-17","17:01:00","18:30:00","Roquerio","Roquerio","Weddell seal",1,1,1,0,0,0,0,0,0,0,,,0,"","","98",8680,"USAMLR",
"2016/17","2017-02-17","2017-02-18",TRUE,"JXS","2017-02-17","16:40:00","17:18:00","San Telmo, Punta","San Telmo, Punta","Weddell seal",5,5,0,2,2,0,1,0,0,0,,,0,"","","98",8692,"USAMLR",
"2016/17","2017-02-17","2017-02-18",TRUE,"WMT","2017-02-18","16:10:00","17:27:00","Larga","Larga","Elephant seal",30,30,13,0,0,1,2,3,0,0,,,11,"","","98",8686,"USAMLR",
"2016/17","2017-02-17","2017-02-18",TRUE,"WMT","2017-02-18","16:10:00","17:27:00","Media Luna","Media Luna","Elephant seal",102,102,25,0,0,8,5,25,0,0,,,39,"","Media Luna Ridge surveyed by DJK 17:25-17:30","98",8689,"USAMLR",
"2016/17","2017-02-17","2017-02-18",TRUE,"WMT","2017-02-18","16:10:00","17:27:00","Yuseff, Punta","Yuseff, Punta","Elephant seal",4,4,0,0,0,0,4,0,0,0,,,0,"","","98",8688,"USAMLR",
"2016/17","2017-02-17","2017-02-18",TRUE,"WMT","2017-02-18","16:10:00","17:27:00","Larga","Larga","Weddell seal",2,2,0,0,0,2,0,0,0,0,,,0,"","","98",8687,"USAMLR",
"2016/17","2017-02-17","2017-02-18",TRUE,"WMT","2017-02-18","16:10:00","17:27:00","Media Luna","Media Luna","Weddell seal",2,2,1,0,1,0,0,0,0,0,,,0,"","","98",8690,"USAMLR",
"2016/17","2017-02-24","2017-02-24",TRUE,"DJK","2017-02-24","16:30:00","17:02:00","Bahamonde","Bahamonde","Elephant seal",1,1,0,1,0,0,0,0,0,0,,,0,"","","99",9708,"USAMLR",
"2016/17","2017-02-24","2017-02-24",TRUE,"DJK","2017-02-24","16:30:00","17:02:00","Ballena Norte","Ballena Norte","Elephant seal",1,1,0,0,0,0,0,1,0,0,,,0,"","","99",9709,"USAMLR",
"2016/17","2017-02-24","2017-02-24",TRUE,"SMW","2017-02-24","11:45:00","12:45:00","Chungungo","Chungungo","Elephant seal",1,1,1,0,0,0,0,0,0,0,,,0,"","","99",9696,"USAMLR",
"2016/17","2017-02-24","2017-02-24",TRUE,"JXS","2017-02-24","13:18:00","14:30:00","Marko","Marko","Elephant seal",7,7,2,0,0,0,1,0,0,0,,,4,"","","99",9701,"USAMLR",
"2016/17","2017-02-24","2017-02-24",TRUE,"JXS","2017-02-24","16:00:00","17:00:00","Media Luna","Media Luna","Elephant seal",80,80,2,0,0,1,10,2,0,0,,,65,"","","99",9702,"USAMLR",
"2016/17","2017-02-24","2017-02-24",TRUE,"SMW","2017-02-24","13:45:00","14:35:00","Paulina-Aranda","Paulina-Aranda","Elephant seal",2,2,0,0,0,0,1,1,0,0,,,0,"","Beach was Playa Paulina to Aranda","99",9699,"USAMLR",
"2016/17","2017-02-24","2017-02-24",TRUE,"DJK","2017-02-24","16:30:00","17:02:00","Pinochet de la Barra","Pinochet de la Barra","Elephant seal",1,1,0,0,0,0,1,0,0,0,,,0,"","","99",9704,"USAMLR",
"2016/17","2017-02-24","2017-02-24",TRUE,"DJK","2017-02-24","16:30:00","17:02:00","Roquerio","Roquerio","Elephant seal",1,1,0,0,0,0,0,1,0,0,,,0,"","","99",9706,"USAMLR",
"2016/17","2017-02-24","2017-02-24",TRUE,"WMT","2017-02-24","11:28:00","12:12:00","San Telmo, Punta","San Telmo, Punta","Elephant seal",23,23,2,0,0,3,0,12,0,0,,,6,"","","99",9691,"USAMLR",
"2016/17","2017-02-24","2017-02-24",TRUE,"SMW","2017-02-24","11:45:00","12:45:00","Cachorros","Cachorros","Leopard seal",2,2,2,0,0,0,0,0,0,0,,,0,"","","99",9695,"USAMLR",
"2016/17","2017-02-24","2017-02-24",TRUE,"SMW","2017-02-24","13:45:00","14:35:00","Paulina-Aranda","Paulina-Aranda","Leopard seal",2,2,2,0,0,0,0,0,0,0,,,0,"","Beach was Playa Paulina to Aranda","99",9700,"USAMLR",
"2016/17","2017-02-24","2017-02-24",TRUE,"WMT","2017-02-24","11:28:00","12:12:00","San Telmo, Punta","San Telmo, Punta","Leopard seal",3,3,3,0,0,0,0,0,0,0,,,0,"","","99",9692,"USAMLR",
"2016/17","2017-02-24","2017-02-24",TRUE,"SMW","2017-02-24","13:45:00","14:35:00","Yamana, Playa","Yamana, Playa","Leopard seal",1,1,1,0,0,0,0,0,0,0,,,0,"","","99",9698,"USAMLR",
"2016/17","2017-02-24","2017-02-24",TRUE,"DJK","2017-02-24","16:30:00","17:02:00","Alcazar","Alcazar","Weddell seal",1,1,0,0,0,1,0,0,0,0,,,0,"","","99",9705,"USAMLR",
"2016/17","2017-02-24","2017-02-24",TRUE,"DJK","2017-02-24","16:30:00","17:02:00","Bahamonde","Bahamonde","Weddell seal",5,5,3,1,0,0,0,1,0,0,,,0,"","","99",9707,"USAMLR",
"2016/17","2017-02-24","2017-02-24",TRUE,"DJK","2017-02-24","16:30:00","17:02:00","Ballena Norte","Ballena Norte","Weddell seal",4,4,1,0,0,2,1,0,0,0,,,0,"","","99",9710,"USAMLR",
"2016/17","2017-02-24","2017-02-24",TRUE,"DJK","2017-02-24","16:30:00","17:02:00","Ballena Sur","Ballena Sur","Weddell seal",1,1,0,0,0,0,0,1,0,0,,,0,"","","99",9711,"USAMLR",
"2016/17","2017-02-24","2017-02-24",TRUE,"SMW","2017-02-24","11:45:00","12:45:00","Cachorros","Cachorros","Weddell seal",1,1,0,0,0,1,0,0,0,0,,,0,"","","99",9694,"USAMLR",
"2016/17","2017-02-24","2017-02-24",TRUE,"JXS","2017-02-24","16:00:00","17:00:00","Media Luna","Media Luna","Weddell seal",3,3,1,0,0,0,0,0,0,0,,,2,"","","99",9703,"USAMLR",
"2016/17","2017-02-24","2017-02-24",TRUE,"WMT","2017-02-24","11:28:00","12:12:00","San Telmo, Punta","San Telmo, Punta","Weddell seal",6,6,1,0,0,4,1,0,0,0,,,0,"","","99",9693,"USAMLR",
"2016/17","2017-02-24","2017-02-24",TRUE,"SMW","2017-02-24","13:45:00","14:35:00","Yamana, Playa","Yamana, Playa","Weddell seal",1,1,0,0,0,0,1,0,0,0,,,0,"","","99",9697,"USAMLR",
"2016/17","2017-03-03","2017-03-03",TRUE,"DJK","2017-03-03","10:41:00","11:41:00","Nibaldo","Nibaldo","Crabeater seal",1,1,0,0,0,0,0,1,0,0,,,0,"","","100",9751,"USAMLR",
"2016/17","2017-03-03","2017-03-03",TRUE,"JXS","2017-03-03","13:50:00","14:45:00","San Telmo, Punta","San Telmo, Punta","Crabeater seal",1,1,0,1,0,0,0,0,0,0,,,0,"","","100",9734,"USAMLR",
"2016/17","2017-03-03","2017-03-03",TRUE,"DJK","2017-03-03","10:41:00","11:41:00","Alcazar","Alcazar","Elephant seal",1,1,0,0,0,0,0,1,0,0,,,0,"","","100",9749,"USAMLR",
"2016/17","2017-03-03","2017-03-03",TRUE,"WMT","2017-03-03","11:39:00","12:52:00","Hue East","Hue","Elephant seal",2,2,0,0,0,0,0,0,0,0,,,2,"","","100",9745,"USAMLR",
"2016/17","2017-03-03","2017-03-03",TRUE,"DJK","2017-03-03","10:41:00","11:41:00","Loberia","Loberia","Elephant seal",2,2,2,0,0,0,0,0,0,0,,,0,"","","100",9747,"USAMLR",
"2016/17","2017-03-03","2017-03-03",TRUE,"SMW","2017-03-03","11:40:00","14:00:00","Media Luna","Media Luna","Elephant seal",90,90,5,0,0,3,29,11,0,0,,,42,"","","100",9736,"USAMLR",
"2016/17","2017-03-03","2017-03-03",TRUE,"WMT","2017-03-03","11:39:00","12:52:00","Paulina-Aranda","Paulina-Aranda","Elephant seal",3,3,0,0,0,1,2,0,0,0,,,0,"","Beach was Playa Paulina to Aranda","100",9743,"USAMLR",
"2016/17","2017-03-03","2017-03-03",TRUE,"DJK","2017-03-03","10:41:00","11:41:00","Roquerio","Roquerio","Elephant seal",1,1,0,0,0,0,0,1,0,0,,,0,"","","100",9750,"USAMLR",
"2016/17","2017-03-03","2017-03-03",TRUE,"JXS","2017-03-03","13:50:00","14:45:00","San Telmo, Punta","San Telmo, Punta","Elephant seal",28,28,0,0,0,6,5,0,0,0,,,17,"","","100",9731,"USAMLR",
"2016/17","2017-03-03","2017-03-03",TRUE,"WMT","2017-03-03","11:39:00","12:52:00","Yamana, Playa","Yamana, Playa","Elephant seal",1,1,0,0,0,1,0,0,0,0,,,0,"","","100",9742,"USAMLR",
"2016/17","2017-03-03","2017-03-03",TRUE,"WMT","2017-03-03","10:42:00","10:57:00","Cachorros East","Cachorros","Leopard seal",1,1,1,0,0,0,0,0,0,0,,,0,"","","100",9739,"USAMLR",
"2016/17","2017-03-03","2017-03-03",TRUE,"SMW","2017-03-03","11:40:00","14:00:00","Media Luna","Media Luna","Leopard seal",1,1,1,0,0,0,0,0,0,0,,,0,"","","100",9737,"USAMLR",
"2016/17","2017-03-03","2017-03-03",TRUE,"WMT","2017-03-03","11:39:00","12:52:00","Paulina-Aranda","Paulina-Aranda","Leopard seal",1,1,1,0,0,0,0,0,0,0,,,0,"","Beach was Playa Paulina to Aranda","100",9744,"USAMLR",
"2016/17","2017-03-03","2017-03-03",TRUE,"JXS","2017-03-03","13:50:00","14:45:00","San Telmo, Punta","San Telmo, Punta","Leopard seal",1,1,1,0,0,0,0,0,0,0,,,0,"","","100",9733,"USAMLR",
"2016/17","2017-03-03","2017-03-03",TRUE,"DJK","2017-03-03","10:41:00","11:41:00","Alcazar","Alcazar","Weddell seal",3,3,1,1,1,0,0,0,0,0,,,0,"","","100",9748,"USAMLR",
"2016/17","2017-03-03","2017-03-03",TRUE,"DJK","2017-03-03","10:41:00","11:41:00","Bahamonde","Bahamonde","Weddell seal",1,1,0,0,1,0,0,0,0,0,,,0,"","","100",9752,"USAMLR",
"2016/17","2017-03-03","2017-03-03",TRUE,"DJK","2017-03-03","10:41:00","11:41:00","Ballena Norte","Ballena Norte","Weddell seal",5,5,2,1,1,0,1,0,0,0,,,0,"","Beach was ballena","100",9753,"USAMLR",
"2016/17","2017-03-03","2017-03-03",TRUE,"SMW","2017-03-03","11:40:00","14:00:00","Larga","Larga","Weddell seal",3,3,0,1,1,1,0,0,0,0,,,0,"","","100",9738,"USAMLR",
"2016/17","2017-03-03","2017-03-03",TRUE,"DJK","2017-03-03","10:41:00","11:41:00","Loberia","Loberia","Weddell seal",3,3,1,0,1,0,1,0,0,0,,,0,"","","100",9746,"USAMLR",
"2016/17","2017-03-03","2017-03-03",TRUE,"SMW","2017-03-03","11:40:00","14:00:00","Media Luna","Media Luna","Weddell seal",4,4,0,1,1,1,1,0,0,0,,,0,"","","100",9735,"USAMLR",
"2016/17","2017-03-03","2017-03-03",TRUE,"JXS","2017-03-03","13:50:00","14:45:00","San Telmo, Punta","San Telmo, Punta","Weddell seal",5,5,2,2,0,0,0,1,0,0,,,0,"","","100",9732,"USAMLR",
"2016/17","2017-03-10","2017-03-10",TRUE,"JXS","2017-03-10","11:13:00","13:29:00","Marko","Marko","Elephant seal",5,5,0,0,0,0,2,0,0,0,,,3,"","","101",9766,"USAMLR",
"2016/17","2017-03-10","2017-03-10",TRUE,"JXS","2017-03-10","11:13:00","13:29:00","Media Luna","Media Luna","Elephant seal",50,50,0,0,0,1,31,0,0,0,,,18,"","","101",9768,"USAMLR",
"2016/17","2017-03-10","2017-03-10",TRUE,"SMW","2017-03-10","14:10:00","15:00:00","San Telmo, Punta","San Telmo, Punta","Elephant seal",17,17,1,0,0,2,2,11,0,0,,,1,"","","101",9765,"USAMLR",
"2016/17","2017-03-10","2017-03-10",TRUE,"WMT","2017-03-10","11:13:00","13:29:00","Alcazar","Alcazar","Leopard seal",1,1,1,0,0,0,0,0,0,0,,,0,"","","101",9761,"USAMLR",
"2016/17","2017-03-10","2017-03-10",TRUE,"WMT","2017-03-10","11:13:00","13:29:00","Cachorros East","Cachorros","Leopard seal",2,2,2,0,0,0,0,0,0,0,,,0,"","","101",9756,"USAMLR",
"2016/17","2017-03-10","2017-03-10",TRUE,"SMW","2017-03-10","14:10:00","15:00:00","San Telmo, Punta","San Telmo, Punta","Leopard seal",2,2,2,0,0,0,0,0,0,0,,,0,"","","101",9764,"USAMLR",
"2016/17","2017-03-10","2017-03-10",TRUE,"WMT","2017-03-10","11:13:00","13:29:00","Bahamonde","Bahamonde","Weddell seal",6,6,1,0,1,0,1,3,0,0,,,0,"","1-A/U hauled out in intertidal.  Count as census?","101",9759,"USAMLR",
"2016/17","2017-03-10","2017-03-10",TRUE,"WMT","2017-03-10","11:13:00","13:29:00","Ballena Norte","Ballena Norte","Weddell seal",3,3,0,0,1,0,0,2,0,0,,,0,"","","101",9758,"USAMLR",
"2016/17","2017-03-10","2017-03-10",TRUE,"WMT","2017-03-10","11:13:00","13:29:00","Ballena Sur","Ballena Sur","Weddell seal",1,1,0,0,0,0,0,1,0,0,,,0,"","","101",9757,"USAMLR",
"2016/17","2017-03-10","2017-03-10",TRUE,"WMT","2017-03-10","11:13:00","13:29:00","Hue West","Hue","Weddell seal",2,2,0,0,0,2,0,0,0,0,,,0,"","","101",9754,"USAMLR",
"2016/17","2017-03-10","2017-03-10",TRUE,"WMT","2017-03-10","11:13:00","13:29:00","Maderas","Maderas","Weddell seal",1,1,0,0,0,1,0,0,0,0,,,0,"","","101",9755,"USAMLR",
"2016/17","2017-03-10","2017-03-10",TRUE,"JXS","2017-03-10","11:13:00","13:29:00","Marko","Marko","Weddell seal",3,3,1,0,0,1,1,0,0,0,,,0,"","","101",9767,"USAMLR",
"2016/17","2017-03-10","2017-03-10",TRUE,"JXS","2017-03-10","11:13:00","13:29:00","Media Luna","Media Luna","Weddell seal",1,1,0,1,0,0,0,0,0,0,,,0,"","","101",9769,"USAMLR",
"2016/17","2017-03-10","2017-03-10",TRUE,"WMT","2017-03-10","11:13:00","13:29:00","Nibaldo","Nibaldo","Weddell seal",1,1,0,0,0,0,0,1,0,0,,,0,"","1-J/U hauled out in intertidal.  Count as census?","101",9760,"USAMLR",
"2016/17","2017-03-10","2017-03-10",TRUE,"WMT","2017-03-10","11:13:00","13:29:00","Pinochet de la Barra","Pinochet de la Barra","Weddell seal",2,2,0,0,0,0,2,0,0,0,,,0,"","","101",9762,"USAMLR",
"2016/17","2017-03-10","2017-03-10",TRUE,"SMW","2017-03-10","14:10:00","15:00:00","San Telmo, Punta","San Telmo, Punta","Weddell seal",2,2,0,1,0,1,0,0,0,0,,,0,"","","101",9763,"USAMLR",
"2017/18","2017-11-03","2017-11-03",TRUE,"ANF","2017-11-03","10:05:00","10:10:00","Cachorros East","Cachorros","Elephant seal",1,1,0,0,0,0,0,0,1,0,0,0,0,"","","102",9780,"USAMLR",
"2017/18","2017-11-03","2017-11-03",TRUE,"DJK","2017-11-03","12:30:00","13:27:00","Marko","Marko","Elephant seal",1,1,0,0,0,0,0,1,0,0,0,0,0,"","","102",9774,"USAMLR",
"2017/18","2017-11-03","2017-11-03",TRUE,"DJK","2017-11-03","12:30:00","13:27:00","Media Luna","Media Luna","Elephant seal",34,34,13,3,0,0,3,0,15,0,0,0,0,"","","102",9772,"USAMLR",
"2017/18","2017-11-03","2017-11-03",TRUE,"DJK","2017-11-03","12:30:00","13:27:00","San Telmo, Punta","San Telmo, Punta","Elephant seal",1,1,0,0,0,0,0,1,0,0,0,0,0,"","","102",9771,"USAMLR",
"2017/18","2017-11-03","2017-11-03",TRUE,"NdG","2017-11-03","11:00:00","12:00:00","Bahamonde","Bahamonde","Weddell seal",1,1,0,0,0,0,0,1,0,0,0,0,0,"","","102",9777,"USAMLR",
"2017/18","2017-11-03","2017-11-03",TRUE,"ANF","2017-11-03","10:05:00","10:10:00","Cachorros East","Cachorros","Weddell seal",1,1,0,0,0,1,0,0,0,0,0,0,0,"","","102",9781,"USAMLR",
"2017/18","2017-11-03","2017-11-03",TRUE,"ANF","2017-11-03","10:10:00","10:15:00","Chungungo","Chungungo","Weddell seal",1,1,0,1,0,0,0,0,0,0,0,0,0,"","","102",9782,"USAMLR",
"2017/18","2017-11-03","2017-11-03",TRUE,"SMW","2017-11-03","10:30:00","11:00:00","Hue West","Hue","Weddell seal",2,2,0,0,1,0,0,1,0,0,0,0,0,"","","102",9775,"USAMLR",
"2017/18","2017-11-03","2017-11-03",TRUE,"DJK","2017-11-03","12:30:00","13:27:00","Marko","Marko","Weddell seal",2,2,0,2,0,0,0,0,0,0,0,0,0,"","","102",9773,"USAMLR",
"2017/18","2017-11-03","2017-11-03",TRUE,"NdG","2017-11-03","11:00:00","12:00:00","Nibaldo","Nibaldo","Weddell seal",4,4,1,1,0,0,1,1,0,0,0,0,0,"","","102",9778,"USAMLR",
"2017/18","2017-11-03","2017-11-03",TRUE,"SLW","2017-11-03","11:00:00","12:00:00","Pinochet de la Barra","Pinochet de la Barra","Weddell seal",1,1,1,0,0,0,0,0,0,0,0,0,0,"","","102",9776,"USAMLR",
"2017/18","2017-11-03","2017-11-03",TRUE,"NdG","2017-11-03","11:00:00","12:00:00","Roquerio","Roquerio","Weddell seal",1,1,1,0,0,0,0,0,0,0,0,0,0,"","","102",9779,"USAMLR",
"2017/18","2017-11-03","2017-11-03",TRUE,"DJK","2017-11-03","12:30:00","13:27:00","San Telmo, Punta","San Telmo, Punta","Weddell seal",7,7,1,0,0,3,2,0,1,0,0,0,0,"","","102",9770,"USAMLR",
"2017/18","2017-11-10","2017-11-10",TRUE,"DJK","2017-11-10","14:17:00","16:02:00","Larga","Larga","Elephant seal",4,4,1,1,0,0,1,0,1,0,0,0,0,"","","103",9788,"USAMLR",
"2017/18","2017-11-10","2017-11-10",TRUE,"DJK","2017-11-10","14:17:00","16:02:00","Marko","Marko","Elephant seal",1,1,0,1,0,0,0,0,0,0,0,0,0,"","","103",9787,"USAMLR",
"2017/18","2017-11-10","2017-11-10",TRUE,"DJK","2017-11-10","14:17:00","16:02:00","Media Luna","Media Luna","Elephant seal",29,29,7,3,0,0,2,0,17,0,0,0,0,"","","103",9790,"USAMLR",
"2017/18","2017-11-10","2017-11-10",TRUE,"DJK","2017-11-10","14:17:00","16:02:00","San Telmo, Punta","San Telmo, Punta","Elephant seal",4,4,0,0,0,0,3,1,0,0,0,0,0,"","","103",9793,"USAMLR",
"2017/18","2017-11-10","2017-11-10",TRUE,"NdG","2017-11-10","09:50:00","10:30:00","Ballena Norte","Ballena Norte","Weddell seal",1,1,0,0,0,0,1,0,0,0,0,0,0,"","","103",9784,"USAMLR",
"2017/18","2017-11-10","2017-11-10",TRUE,"ANF","2017-11-10","09:50:00","10:30:00","Cachorros","Cachorros","Weddell seal",1,1,0,0,0,1,0,0,0,0,0,0,0,"","","103",9795,"USAMLR",
"2017/18","2017-11-10","2017-11-10",TRUE,"SMW","2017-11-10","09:50:00","10:30:00","Hue West","Hue","Weddell seal",8,8,2,0,1,3,2,0,0,0,0,0,0,"","2 juvy females were about pup sized, but no lanugo","103",9783,"USAMLR",
"2017/18","2017-11-10","2017-11-10",TRUE,"DJK","2017-11-10","14:17:00","16:02:00","Larga","Larga","Weddell seal",1,1,0,0,0,0,0,1,0,0,0,0,0,"","","103",9789,"USAMLR",
"2017/18","2017-11-10","2017-11-10",TRUE,"DJK","2017-11-10","14:17:00","16:02:00","Media Luna","Media Luna","Weddell seal",4,4,0,2,0,1,0,1,0,0,0,0,0,"","","103",9791,"USAMLR",
"2017/18","2017-11-10","2017-11-10",TRUE,"NdG","2017-11-10","09:50:00","10:30:00","Nibaldo","Nibaldo","Weddell seal",1,1,0,1,0,0,0,0,0,0,0,0,0,"","","103",9785,"USAMLR",
"2017/18","2017-11-10","2017-11-10",TRUE,"SLW","2017-11-10","14:00:00","14:45:00","Papua","Papua","Weddell seal",1,1,1,0,0,0,0,0,0,0,0,0,0,"","","103",9786,"USAMLR",
"2017/18","2017-11-10","2017-11-10",TRUE,"DJK","2017-11-10","14:17:00","16:02:00","San Telmo, Punta","San Telmo, Punta","Weddell seal",9,9,4,2,0,0,1,0,2,0,0,0,0,"","","103",9792,"USAMLR",
"2017/18","2017-11-10","2017-11-10",TRUE,"ANF","2017-11-10","09:50:00","10:30:00","Yamana, Playa","Yamana, Playa","Weddell seal",1,1,0,0,0,0,1,0,0,0,0,0,0,"","","103",9794,"USAMLR",
"2017/18","2017-11-17","2017-11-17",TRUE,"NdG","2017-11-17","09:45:00","11:45:00","Ballena Norte","Ballena Norte","Elephant seal",1,1,0,0,0,0,0,1,0,0,0,0,0,"","","104",9834,"USAMLR",
"2017/18","2017-11-17","2017-11-17",TRUE,"ANF","2017-11-17","10:45:00","11:15:00","Chungungo","Chungungo","Elephant seal",2,2,0,0,0,1,0,0,1,0,0,0,0,"","weaned pup number ""601"" female","104",9833,"USAMLR",
"2017/18","2017-11-17","2017-11-17",TRUE,"SMW","2017-11-17","09:45:00","11:45:00","Hue West","Hue","Elephant seal",3,3,0,0,0,2,1,0,0,0,0,0,0,"","","104",9840,"USAMLR",
"2017/18","2017-11-17","2017-11-17",TRUE,"DJK","2017-11-17","14:07:00","15:55:00","Marko","Marko","Elephant seal",4,4,0,0,0,0,1,3,0,0,0,0,0,"","","104",9846,"USAMLR",
"2017/18","2017-11-17","2017-11-17",TRUE,"SMW","2017-11-17","14:15:00","15:15:00","Media Luna","Media Luna","Elephant seal",29,29,4,3,0,0,4,1,15,0,0,0,2,"","","104",9843,"USAMLR",
"2017/18","2017-11-17","2017-11-17",TRUE,"SLW","2017-11-17","11:30:00","13:00:00","Pinochet de la Barra","Pinochet de la Barra","Elephant seal",2,2,1,0,0,0,0,0,0,0,0,0,1,"","","104",9838,"USAMLR",
"2017/18","2017-11-17","2017-11-17",TRUE,"ANF","2017-11-17","11:30:00","13:00:00","San Telmo, Punta","San Telmo, Punta","Elephant seal",3,3,0,1,0,1,0,1,0,0,0,0,0,"","sub adult male on rocky beach below berm","104",9830,"USAMLR",
"2017/18","2017-11-17","2017-11-17",TRUE,"DJK","2017-11-17","14:07:00","15:55:00","Yamana, Playa","Yamana, Playa","Elephant seal",1,1,0,0,0,0,1,0,0,0,0,0,0,"","","104",9848,"USAMLR",
"2017/18","2017-11-17","2017-11-17",TRUE,"SMW","2017-11-17","14:15:00","15:15:00","Yuseff, Punta","Yuseff, Punta","Elephant seal",6,6,1,0,0,0,1,0,2,0,0,0,2,"","","104",9844,"USAMLR",
"2017/18","2017-11-17","2017-11-17",TRUE,"SLW","2017-11-17","11:30:00","13:00:00","Alcazar","Alcazar","Weddell seal",1,1,0,0,0,1,0,0,0,0,0,0,0,"","","104",9837,"USAMLR",
"2017/18","2017-11-17","2017-11-17",TRUE,"ANF","2017-11-17","11:30:00","13:00:00","Cachorros East","Cachorros","Weddell seal",1,1,0,0,0,1,0,0,0,0,0,0,0,"","","104",9831,"USAMLR",
"2017/18","2017-11-17","2017-11-17",TRUE,"ANF","2017-11-17","10:45:00","11:15:00","Chungungo","Chungungo","Weddell seal",1,1,1,0,0,0,0,0,0,0,0,0,0,"","","104",9832,"USAMLR",
"2017/18","2017-11-17","2017-11-17",TRUE,"SMW","2017-11-17","09:45:00","11:45:00","Hue West","Hue","Weddell seal",3,3,2,0,0,0,1,0,0,0,0,0,0,"","","104",9839,"USAMLR",
"2017/18","2017-11-17","2017-11-17",TRUE,"DJK","2017-11-17","14:07:00","15:55:00","Larga","Larga","Weddell seal",1,1,0,0,0,1,0,0,0,0,0,0,0,"","","104",9847,"USAMLR",
"2017/18","2017-11-17","2017-11-17",TRUE,"DJK","2017-11-17","14:07:00","15:55:00","Loberia","Loberia","Weddell seal",1,1,0,1,0,0,0,0,0,0,0,0,0,"","","104",9849,"USAMLR",
