"season_name","census_date_start","census_date_end","surveyed_san_telmo","observer","census_date","time_start","time_end","location","location_group","species","total_count","total_count_nodead","ad_female_count","ad_male_count","ad_unk_count","juv_female_count","juv_male_count","juv_unk_count","pup_live_count","pup_dead_count","unk_female_count","unk_male_count","unk_unk_count","header_notes","census_notes","census_phocid_header_id","census_id"
"2017/18",2017-11-17,2017-11-17,TRUE,"NdG",2017-11-17,"09:45:00","11:45:00","Roquerio","Roquerio","Weddell seal",1,1,0,1,0,0,0,0,0,0,0,0,0,NA,NA,104,9836
"2017/18",2017-11-17,2017-11-17,TRUE,"ANF",2017-11-17,"11:30:00","13:00:00","San Telmo, Punta","San Telmo, Punta","Weddell seal",8,8,2,3,0,0,1,1,1,0,0,0,0,NA,"Weaned pup male w/ lanugo",104,9829
"2017/18",2017-11-24,2017-11-24,TRUE,"SMW",2017-11-24,"18:20:00","18:45:00","Alcazar","Alcazar","Elephant seal",1,1,0,0,0,1,0,0,0,0,0,0,0,NA,NA,105,9913
"2017/18",2017-11-24,2017-11-24,TRUE,"SMW",2017-11-24,"10:40:00","12:40:00","Hue West","Hue","Elephant seal",1,1,0,0,0,0,0,1,0,0,0,0,0,NA,NA,105,9909
"2017/18",2017-11-24,2017-11-24,TRUE,"DJK",2017-11-24,"10:28:00","12:02:00","Larga","Larga","Elephant seal",2,2,0,0,0,0,2,0,0,0,0,0,0,NA,NA,105,9917
"2017/18",2017-11-24,2017-11-24,TRUE,"DJK",2017-11-24,"10:28:00","12:02:00","Media Luna","Media Luna","Elephant seal",58,58,1,2,0,8,24,9,11,0,0,0,3,NA,NA,105,9919
"2017/18",2017-11-24,2017-11-24,TRUE,"SMW",2017-11-24,"10:40:00","12:40:00","Modulo North","Modulo","Elephant seal",2,2,0,0,0,0,0,0,2,0,0,0,0,NA,NA,105,9907
"2017/18",2017-11-24,2017-11-24,TRUE,"NdG",2017-11-24,"10:28:00","12:02:00","Nibaldo","Nibaldo","Elephant seal",1,1,0,0,0,0,0,1,0,0,0,0,0,NA,NA,105,9935
"2017/18",2017-11-24,2017-11-24,TRUE,"SMW",2017-11-24,"18:20:00","18:45:00","Papua","Papua","Elephant seal",1,1,0,0,0,0,1,0,0,0,0,0,0,NA,NA,105,9915
"2017/18",2017-11-24,2017-11-24,TRUE,"SMW",2017-11-24,"10:40:00","12:40:00","San Telmo, Punta","San Telmo, Punta","Elephant seal",24,24,0,0,0,6,12,2,0,0,0,0,4,NA,NA,105,9911
"2017/18",2017-11-24,2017-11-24,TRUE,"DJK",2017-11-24,"10:28:00","12:02:00","Yuseff, Punta","Yuseff, Punta","Elephant seal",7,7,0,1,0,1,4,0,1,0,0,0,0,NA,NA,105,9918
"2017/18",2017-11-24,2017-11-24,TRUE,"SMW",2017-11-24,"18:20:00","18:45:00","Alcazar","Alcazar","Weddell seal",1,1,0,1,0,0,0,0,0,0,0,0,0,NA,NA,105,9912
"2017/18",2017-11-24,2017-11-24,TRUE,"NdG",2017-11-24,"10:28:00","12:02:00","Ballena Norte","Ballena Norte","Weddell seal",1,1,0,0,0,0,1,0,0,0,0,0,0,NA,NA,105,9933
"2017/18",2017-11-24,2017-11-24,TRUE,"SMW",2017-11-24,"10:40:00","12:40:00","Hue West","Hue","Weddell seal",1,1,0,0,1,0,0,0,0,0,0,0,0,NA,NA,105,9908
"2017/18",2017-11-24,2017-11-24,TRUE,"DJK",2017-11-24,"10:28:00","12:02:00","Marko","Marko","Weddell seal",1,1,0,1,0,0,0,0,0,0,0,0,0,NA,NA,105,9916
"2017/18",2017-11-24,2017-11-24,TRUE,"DJK",2017-11-24,"10:28:00","12:02:00","Media Luna","Media Luna","Weddell seal",8,8,1,4,0,2,0,0,1,0,0,0,0,NA,NA,105,9920
"2017/18",2017-11-24,2017-11-24,TRUE,"NdG",2017-11-24,"10:28:00","12:02:00","Nibaldo","Nibaldo","Weddell seal",1,1,1,0,0,0,0,0,0,0,0,0,0,NA,NA,105,9934
"2017/18",2017-11-24,2017-11-24,TRUE,"SMW",2017-11-24,"18:20:00","18:45:00","Pinochet de la Barra","Pinochet de la Barra","Weddell seal",1,1,1,0,0,0,0,0,0,0,0,0,0,NA,NA,105,9914
"2017/18",2017-11-24,2017-11-24,TRUE,"SMW",2017-11-24,"10:40:00","12:40:00","San Telmo, Punta","San Telmo, Punta","Weddell seal",5,5,3,2,0,0,0,0,0,0,0,0,0,NA,NA,105,9910
"2017/18",2017-12-01,2017-12-01,TRUE,"SMW",2017-12-01,"10:04:00","12:33:00","Bahamonde","Bahamonde","Elephant seal",1,1,0,0,0,0,0,0,0,0,0,0,1,NA,NA,106,9994
"2017/18",2017-12-01,2017-12-01,TRUE,"SMW",2017-12-01,"10:04:00","12:33:00","Ballena Norte","Ballena Norte","Elephant seal",4,4,0,0,0,0,2,0,0,0,0,0,2,NA,NA,106,9993
"2017/18",2017-12-01,2017-12-01,TRUE,"ANF",2017-12-01,"10:04:00","12:33:00","Cachorros","Cachorros","Elephant seal",2,2,0,0,0,0,0,2,0,0,0,0,0,NA,NA,106,10001
"2017/18",2017-12-01,2017-12-01,TRUE,"ANF",2017-12-01,"10:04:00","12:33:00","Chungungo","Chungungo","Elephant seal",1,1,0,0,0,0,0,0,1,0,0,0,0,NA,"weaned pup tagged '600'",106,10002
"2017/18",2017-12-01,2017-12-01,TRUE,"DJK",2017-12-01,"10:04:00","12:33:00","Larga","Larga","Elephant seal",17,17,0,0,0,4,11,1,1,0,0,0,0,NA,NA,106,9983
"2017/18",2017-12-01,2017-12-01,TRUE,"DJK",2017-12-01,"10:04:00","12:33:00","Marko","Marko","Elephant seal",1,1,0,0,0,0,0,1,0,0,0,0,0,NA,NA,106,9982
"2017/18",2017-12-01,2017-12-01,TRUE,"DJK",2017-12-01,"10:04:00","12:33:00","Media Luna","Media Luna","Elephant seal",54,54,5,1,0,13,18,9,8,0,0,0,0,NA,NA,106,9988
"2017/18",2017-12-01,2017-12-01,TRUE,"SMW",2017-12-01,"10:04:00","12:33:00","Papua","Papua","Elephant seal",1,1,0,0,0,0,0,1,0,0,0,0,0,NA,NA,106,9997
"2017/18",2017-12-01,2017-12-01,TRUE,"SMW",2017-12-01,"10:04:00","12:33:00","Roquerio","Roquerio","Elephant seal",1,1,0,0,0,0,0,1,0,0,0,0,0,NA,NA,106,9995
"2017/18",2017-12-01,2017-12-01,TRUE,"ANF",2017-12-01,"10:04:00","12:33:00","San Telmo, Punta","San Telmo, Punta","Elephant seal",32,32,0,0,0,7,15,10,0,0,0,0,0,NA,NA,106,10004
"2017/18",2017-12-01,2017-12-01,TRUE,"DJK",2017-12-01,"10:04:00","12:33:00","Yuseff, Punta","Yuseff, Punta","Elephant seal",11,11,0,0,0,1,7,2,1,0,0,0,0,NA,NA,106,9986
"2017/18",2017-12-01,2017-12-01,TRUE,"SMW",2017-12-01,"10:04:00","12:33:00","Antartico, Playa","Antartico, Playa","Leopard seal",1,1,0,0,0,0,1,0,0,0,0,0,0,NA,NA,106,9999
"2017/18",2017-12-01,2017-12-01,TRUE,"SMW",2017-12-01,"10:04:00","12:33:00","Papua","Papua","Leopard seal",1,1,0,1,0,0,0,0,0,0,0,0,0,NA,NA,106,9998
"2017/18",2017-12-01,2017-12-01,TRUE,"SMW",2017-12-01,"10:04:00","12:33:00","Alcazar","Alcazar","Weddell seal",4,4,2,2,0,0,0,0,0,0,0,0,0,NA,NA,106,9996
"2017/18",2017-12-01,2017-12-01,TRUE,"SMW",2017-12-01,"10:04:00","12:33:00","Ballena Norte","Ballena Norte","Weddell seal",7,7,2,1,1,2,0,1,0,0,0,0,0,NA,NA,106,9992
"2017/18",2017-12-01,2017-12-01,TRUE,"ANF",2017-12-01,"10:04:00","12:33:00","Cachorros East","Cachorros","Weddell seal",1,1,0,0,0,1,0,0,0,0,0,0,0,NA,NA,106,10000
"2017/18",2017-12-01,2017-12-01,TRUE,"SMW",2017-12-01,"10:04:00","12:33:00","Hue West","Hue","Weddell seal",2,2,1,0,0,0,1,0,0,0,0,0,0,NA,NA,106,9990
"2017/18",2017-12-01,2017-12-01,TRUE,"DJK",2017-12-01,"10:04:00","12:33:00","Larga","Larga","Weddell seal",1,1,0,0,0,1,0,0,0,0,0,0,0,NA,NA,106,9984
"2017/18",2017-12-01,2017-12-01,TRUE,"SMW",2017-12-01,"10:04:00","12:33:00","Maderas","Maderas","Weddell seal",3,3,2,1,0,0,0,0,0,0,0,0,0,NA,NA,106,9991
"2017/18",2017-12-01,2017-12-01,TRUE,"DJK",2017-12-01,"10:04:00","12:33:00","Marko","Marko","Weddell seal",2,2,0,1,0,1,0,0,0,0,0,0,0,NA,NA,106,9981
"2017/18",2017-12-01,2017-12-01,TRUE,"DJK",2017-12-01,"10:04:00","12:33:00","Media Luna","Media Luna","Weddell seal",8,8,3,1,0,3,1,0,0,0,0,0,0,NA,NA,106,9987
"2017/18",2017-12-01,2017-12-01,TRUE,"SMW",2017-12-01,"10:04:00","12:33:00","Modulo South","Modulo","Weddell seal",1,1,0,0,0,0,0,1,0,0,0,0,0,NA,NA,106,9989
"2017/18",2017-12-01,2017-12-01,TRUE,"ANF",2017-12-01,"10:04:00","12:33:00","San Telmo, Punta","San Telmo, Punta","Weddell seal",5,5,1,2,0,1,0,1,0,0,0,0,0,NA,NA,106,10003
"2017/18",2017-12-01,2017-12-01,TRUE,"DJK",2017-12-01,"10:04:00","12:33:00","Yuseff, Punta","Yuseff, Punta","Weddell seal",1,1,0,0,0,1,0,0,0,0,0,0,0,NA,NA,106,9985
"2017/18",2017-12-09,2017-12-09,TRUE,"SLW",2017-12-09,"10:01:00","13:30:00","Alcazar","Alcazar","Elephant seal",2,2,0,0,0,1,0,0,0,0,0,0,1,NA,NA,107,10178
"2017/18",2017-12-09,2017-12-09,TRUE,"SLW",2017-12-09,"10:01:00","13:30:00","Antartico, Playa","Antartico, Playa","Elephant seal",1,1,0,0,0,0,0,0,0,0,0,0,1,NA,NA,107,10179
"2017/18",2017-12-09,2017-12-09,TRUE,"NdG",2017-12-09,"09:20:00","10:30:00","Ballena Norte","Ballena Norte","Elephant seal",3,3,1,0,0,0,0,2,0,0,0,0,0,NA,NA,107,10176
"2017/18",2017-12-09,2017-12-09,TRUE,"ANF",2017-12-09,"10:01:00","13:30:00","Cachorros","Cachorros","Elephant seal",4,4,0,0,0,0,0,3,1,0,0,0,0,NA,NA,107,10127
"2017/18",2017-12-09,2017-12-09,TRUE,"DJK",2017-12-09,"10:28:00","12:30:00","Larga","Larga","Elephant seal",5,5,0,0,0,1,2,2,0,0,0,0,0,NA,NA,107,10138
"2017/18",2017-12-09,2017-12-09,TRUE,"SMW",2017-12-09,"09:20:00","10:30:00","Maderas","Maderas","Elephant seal",3,3,1,1,0,0,0,1,0,0,0,0,0,NA,NA,107,10150
