"season_name","census_date","time_start","time_end","location","species","ad_female_count","ad_male_count","ad_unk_count","juv_female_count","juv_male_count","juv_unk_count","pup_live_count","pup_dead_count","unk_female_count","unk_male_count","unk_unk_count","census_notes","orig_record","header_id","total_count","total_count_nodead"
"1997/98",1998-01-01,,,"Media Luna","Crabeater seal",0,0,,,,,,,,,,,,"1997/98-04",0,
"1997/98",1998-01-01,,,"Media Luna","Elephant seal",13,0,,15,71,,4,,,,30,"pups: 2 females; 2 males; NA unknowns",,"1997/98-04",133,
"1997/98",1998-01-01,,,"Media Luna","Leopard seal",0,0,0,,,,,,,,,,,"1997/98-04",0,
"1997/98",1998-01-01,,,"Media Luna","Weddell seal",0,1,,1,0,,0,,,,,,,"1997/98-04",2,
"1997/98",1998-01-01,,,"Modulo","Crabeater seal",0,0,,,,,,,,,,,,"1997/98-04",0,
"1997/98",1998-01-01,,,"Modulo","Elephant seal",0,1,,4,3,,1,,,,6,"pups: 1 females; 0 males; NA unknowns",,"1997/98-04",15,
"1997/98",1998-01-01,,,"Modulo","Leopard seal",0,0,0,,,,,,,,,,,"1997/98-04",0,
"1997/98",1998-01-01,,,"Modulo","Weddell seal",0,1,,0,0,,0,,,,,,,"1997/98-04",1,
"1997/98",1998-01-01,,,"Nibaldo","Crabeater seal",0,0,,,,,,,,,,,,"1997/98-04",0,
"1997/98",1998-01-01,,,"Nibaldo","Elephant seal",0,0,,0,0,,0,,,,0,,,"1997/98-04",0,
"1997/98",1998-01-01,,,"Nibaldo","Leopard seal",0,0,0,,,,,,,,,,,"1997/98-04",0,
"1997/98",1998-01-01,,,"Nibaldo","Weddell seal",1,0,,0,0,,0,,,,,,,"1997/98-04",1,
"1997/98",1998-01-01,,,"Papua","Crabeater seal",0,0,,,,,,,,,,,,"1997/98-04",0,
"1997/98",1998-01-01,,,"Papua","Elephant seal",5,0,,0,0,,0,,,,4,,,"1997/98-04",9,
"1997/98",1998-01-01,,,"Papua","Leopard seal",0,0,0,,,,,,,,,,,"1997/98-04",0,
"1997/98",1998-01-01,,,"Papua","Weddell seal",0,0,,0,0,,0,,,,,,,"1997/98-04",0,
"1997/98",1998-01-01,,,"Paulina, Playa","Crabeater seal",0,0,,,,,,,,,,,,"1997/98-04",0,
"1997/98",1998-01-01,,,"Paulina, Playa","Elephant seal",0,0,,0,1,,0,,,,0,,,"1997/98-04",1,
"1997/98",1998-01-01,,,"Paulina, Playa","Leopard seal",0,1,0,,,,,,,,,,,"1997/98-04",1,
"1997/98",1998-01-01,,,"Paulina, Playa","Weddell seal",1,1,,0,0,,0,,,,,,,"1997/98-04",2,
"1997/98",1998-01-01,,,"Yamana, Playa","Crabeater seal",0,0,,,,,,,,,,,,"1997/98-04",0,
"1997/98",1998-01-01,,,"Yamana, Playa","Elephant seal",0,0,,0,0,,0,,,,0,,,"1997/98-04",0,
"1997/98",1998-01-01,,,"Yamana, Playa","Leopard seal",0,0,0,,,,,,,,,,,"1997/98-04",0,
"1997/98",1998-01-01,,,"Yamana, Playa","Weddell seal",1,0,,0,0,,0,,,,,,,"1997/98-04",1,
"1997/98",1998-01-08,,,"Alcazar","Crabeater seal",0,0,,,,,,,,,,,,"1997/98-05",0,
"1997/98",1998-01-08,,,"Alcazar","Elephant seal",0,0,,1,0,,0,,,,0,,,"1997/98-05",1,
"1997/98",1998-01-08,,,"Alcazar","Leopard seal",0,0,0,,,,,,,,,,,"1997/98-05",0,
"1997/98",1998-01-08,,,"Alcazar","Weddell seal",4,2,,0,0,,0,,,,,,,"1997/98-05",6,
"1997/98",1998-01-08,,,"Aranda","Crabeater seal",0,0,,,,,,,,,,,,"1997/98-05",0,
"1997/98",1998-01-08,,,"Aranda","Elephant seal",0,0,,3,2,,0,,,,0,,,"1997/98-05",5,
"1997/98",1998-01-08,,,"Aranda","Leopard seal",0,0,0,,,,,,,,,,,"1997/98-05",0,
"1997/98",1998-01-08,,,"Aranda","Weddell seal",0,0,,0,1,,0,,,,,,,"1997/98-05",1,
"1997/98",1998-01-08,,,"Bahamonde","Crabeater seal",0,0,,,,,,,,,,,,"1997/98-05",0,
"1997/98",1998-01-08,,,"Bahamonde","Elephant seal",3,5,,0,0,,0,,,,0,,,"1997/98-05",8,
"1997/98",1998-01-08,,,"Bahamonde","Leopard seal",0,0,0,,,,,,,,,,,"1997/98-05",0,
"1997/98",1998-01-08,,,"Bahamonde","Weddell seal",2,1,,0,0,,0,,,,,,,"1997/98-05",3,
"1997/98",1998-01-08,,,"Ballena Norte","Crabeater seal",0,0,,,,,,,,,,,,"1997/98-05",0,
"1997/98",1998-01-08,,,"Ballena Norte","Elephant seal",1,2,,0,0,,0,,,,8,,,"1997/98-05",11,
"1997/98",1998-01-08,,,"Ballena Norte","Leopard seal",0,0,0,,,,,,,,,,,"1997/98-05",0,
"1997/98",1998-01-08,,,"Ballena Norte","Weddell seal",1,0,,0,0,,0,,,,,,,"1997/98-05",1,
"1997/98",1998-01-08,,,"Chungungo","Crabeater seal",0,0,,,,,,,,,,,,"1997/98-05",0,
"1997/98",1998-01-08,,,"Chungungo","Elephant seal",0,0,,0,1,,0,,,,0,,,"1997/98-05",1,
"1997/98",1998-01-08,,,"Chungungo","Leopard seal",0,0,0,,,,,,,,,,,"1997/98-05",0,
"1997/98",1998-01-08,,,"Chungungo","Weddell seal",0,0,,0,0,,0,,,,,,,"1997/98-05",0,
"1997/98",1998-01-08,,,"Copihue","Crabeater seal",0,0,,,,,,,,,,,,"1997/98-05",0,
"1997/98",1998-01-08,,,"Copihue","Elephant seal",0,0,,0,0,,0,,,,1,,,"1997/98-05",1,
"1997/98",1998-01-08,,,"Copihue","Leopard seal",0,0,0,,,,,,,,,,,"1997/98-05",0,
"1997/98",1998-01-08,,,"Copihue","Weddell seal",0,0,,0,1,,0,,,,,,,"1997/98-05",1,
"1997/98",1998-01-08,,,"del Canal, Playa","Crabeater seal",0,0,,,,,,,,,,,,"1997/98-05",0,
"1997/98",1998-01-08,,,"del Canal, Playa","Elephant seal",1,0,,0,0,,0,,,,0,,,"1997/98-05",1,
"1997/98",1998-01-08,,,"del Canal, Playa","Leopard seal",0,0,0,,,,,,,,,,,"1997/98-05",0,
"1997/98",1998-01-08,,,"del Canal, Playa","Weddell seal",0,0,,0,0,,0,,,,,,,"1997/98-05",0,
"1997/98",1998-01-08,,,"del Lobero, Playa","Crabeater seal",0,0,,,,,,,,,,,,"1997/98-05",0,
"1997/98",1998-01-08,,,"del Lobero, Playa","Elephant seal",0,0,,1,0,,0,,,,0,,,"1997/98-05",1,
"1997/98",1998-01-08,,,"del Lobero, Playa","Weddell seal",0,0,,0,0,,0,,,,,,,"1997/98-05",0,
"1997/98",1998-01-08,,,"El Plastico, Playa","Crabeater seal",0,0,,,,,,,,,,,,"1997/98-05",0,
"1997/98",1998-01-08,,,"El Plastico, Playa","Elephant seal",10,0,,1,7,,0,,,,0,,,"1997/98-05",18,
"1997/98",1998-01-08,,,"El Plastico, Playa","Leopard seal",0,0,0,,,,,,,,,,,"1997/98-05",0,
"1997/98",1998-01-08,,,"El Plastico, Playa","Weddell seal",0,0,,0,0,,0,,,,,,,"1997/98-05",0,
"1997/98",1998-01-08,,,"Larga","Crabeater seal",0,1,,,,,,,,,,,,"1997/98-05",1,
"1997/98",1998-01-08,,,"Larga","Elephant seal",0,2,,2,24,,2,,,,31,"pups: 2 females; 0 males; NA unknowns",,"1997/98-05",61,
"1997/98",1998-01-08,,,"Larga","Leopard seal",0,0,0,,,,,,,,,,,"1997/98-05",0,
"1997/98",1998-01-08,,,"Larga","Weddell seal",0,0,,1,0,,0,,,,,,,"1997/98-05",1,
"1997/98",1998-01-08,,,"Loberia","Leopard seal",0,0,0,,,,,,,,,,,"1997/98-05",0,
"1997/98",1998-01-08,,,"Marko","Crabeater seal",0,0,,,,,,,,,,,,"1997/98-05",0,
"1997/98",1998-01-08,,,"Marko","Elephant seal",0,0,,4,23,,1,,,,4,"pups: 1 females; 0 males; NA unknowns",,"1997/98-05",32,
"1997/98",1998-01-08,,,"Marko","Leopard seal",0,0,0,,,,,,,,,,,"1997/98-05",0,
"1997/98",1998-01-08,,,"Marko","Weddell seal",0,0,,0,0,,0,,,,,,,"1997/98-05",0,
"1997/98",1998-01-08,,,"Media Luna","Crabeater seal",0,0,,,,,,,,,,,,"1997/98-05",0,
"1997/98",1998-01-08,,,"Media Luna","Elephant seal",0,0,,17,20,,4,,,,39,"pups: 2 females; 2 males; NA unknowns",,"1997/98-05",80,
"1997/98",1998-01-08,,,"Media Luna","Leopard seal",0,0,0,,,,,,,,,,,"1997/98-05",0,
"1997/98",1998-01-08,,,"Media Luna","Weddell seal",1,0,,1,0,,0,,,,,,,"1997/98-05",2,
"1997/98",1998-01-08,,,"Modulo","Crabeater seal",0,0,,,,,,,,,,,,"1997/98-05",0,
"1997/98",1998-01-08,,,"Modulo","Elephant seal",0,0,,3,0,,0,,,,10,,,"1997/98-05",13,
"1997/98",1998-01-08,,,"Modulo","Leopard seal",0,0,0,,,,,,,,,,,"1997/98-05",0,
"1997/98",1998-01-08,,,"Modulo","Weddell seal",0,1,,0,1,,0,,,,,,,"1997/98-05",2,
"1997/98",1998-01-08,,,"Nibaldo","Crabeater seal",0,0,,,,,,,,,,,,"1997/98-05",0,
"1997/98",1998-01-08,,,"Nibaldo","Elephant seal",0,1,,0,0,,0,,,,0,,,"1997/98-05",1,
"1997/98",1998-01-08,,,"Nibaldo","Leopard seal",0,0,0,,,,,,,,,,,"1997/98-05",0,
"1997/98",1998-01-08,,,"Nibaldo","Weddell seal",0,0,,0,0,,0,,,,,,,"1997/98-05",0,
"1997/98",1998-01-08,,,"Papua","Crabeater seal",0,0,,,,,,,,,,,,"1997/98-05",0,
"1997/98",1998-01-08,,,"Papua","Elephant seal",6,0,,0,0,,0,,,,22,,,"1997/98-05",28,
"1997/98",1998-01-08,,,"Papua","Leopard seal",0,0,0,,,,,,,,,,,"1997/98-05",0,
"1997/98",1998-01-08,,,"Papua","Weddell seal",0,0,,0,0,,0,,,,,,,"1997/98-05",0,
"1997/98",1998-01-08,,,"Paulina, Playa","Crabeater seal",0,0,,,,,,,,,,,,"1997/98-05",0,
"1997/98",1998-01-08,,,"Paulina, Playa","Elephant seal",0,0,,0,0,,0,,,,0,,,"1997/98-05",0,
"1997/98",1998-01-08,,,"Paulina, Playa","Leopard seal",0,0,0,,,,,,,,,,,"1997/98-05",0,
"1997/98",1998-01-08,,,"Paulina, Playa","Weddell seal",0,1,,0,0,,0,,,,,,,"1997/98-05",1,
"1997/98",1998-01-08,,,"Roquerio","Crabeater seal",0,0,,,,,,,,,,,,"1997/98-05",0,
"1997/98",1998-01-08,,,"Roquerio","Elephant seal",0,0,,0,0,,0,,,,0,,,"1997/98-05",0,
"1997/98",1998-01-08,,,"Roquerio","Leopard seal",0,0,0,,,,,,,,,,,"1997/98-05",0,
"1997/98",1998-01-08,,,"Roquerio","Weddell seal",1,0,,0,0,,0,,,,,,,"1997/98-05",1,
"1997/98",1998-01-08,,,"Schiappacasse, Playa","Crabeater seal",0,0,,,,,,,,,,,,"1997/98-05",0,
"1997/98",1998-01-08,,,"Schiappacasse, Playa","Elephant seal",0,0,,0,1,,0,,,,0,,,"1997/98-05",1,
"1997/98",1998-01-08,,,"Schiappacasse, Playa","Leopard seal",1,0,0,,,,,,,,,,,"1997/98-05",1,
"1997/98",1998-01-08,,,"Schiappacasse, Playa","Weddell seal",0,0,,0,0,,0,,,,,,,"1997/98-05",0,
"1997/98",1998-01-16,,,"Alcazar","Crabeater seal",0,0,,,,,,,,,,,,"1997/98-06",0,
"1997/98",1998-01-16,,,"Alcazar","Elephant seal",0,0,,0,0,,0,,,,0,,,"1997/98-06",0,
"1997/98",1998-01-16,,,"Alcazar","Leopard seal",0,0,0,,,,,,,,,,,"1997/98-06",0,
"1997/98",1998-01-16,,,"Alcazar","Weddell seal",4,1,,0,0,,0,,,,,,,"1997/98-06",5,
"1997/98",1998-01-16,,,"Antartico, Playa","Crabeater seal",0,0,,,,,,,,,,,,"1997/98-06",0,
"1997/98",1998-01-16,,,"Antartico, Playa","Elephant seal",0,0,,0,1,,0,,,,0,,,"1997/98-06",1,
"1997/98",1998-01-16,,,"Antartico, Playa","Leopard seal",0,0,0,,,,,,,,,,,"1997/98-06",0,
"1997/98",1998-01-16,,,"Antartico, Playa","Weddell seal",1,0,,0,1,,0,,,,,,,"1997/98-06",2,
"1997/98",1998-01-16,,,"Aranda","Crabeater seal",0,0,,,,,,,,,,,,"1997/98-06",0,
"1997/98",1998-01-16,,,"Aranda","Elephant seal",5,0,,1,2,,0,,,,2,,,"1997/98-06",10,
"1997/98",1998-01-16,,,"Aranda","Leopard seal",0,0,0,,,,,,,,,,,"1997/98-06",0,
"1997/98",1998-01-16,,,"Aranda","Weddell seal",0,2,,0,0,,0,,,,,,,"1997/98-06",2,
"1997/98",1998-01-16,,,"Bahamonde","Crabeater seal",0,0,,,,,,,,,,,,"1997/98-06",0,
"1997/98",1998-01-16,,,"Bahamonde","Elephant seal",4,5,,0,0,,0,,,,0,,,"1997/98-06",9,
"1997/98",1998-01-16,,,"Bahamonde","Leopard seal",0,0,0,,,,,,,,,,,"1997/98-06",0,
"1997/98",1998-01-16,,,"Bahamonde","Weddell seal",2,1,,0,0,,0,,,,,,,"1997/98-06",3,
"1997/98",1998-01-16,,,"Ballena Norte","Crabeater seal",0,0,,,,,,,,,,,,"1997/98-06",0,
"1997/98",1998-01-16,,,"Ballena Norte","Elephant seal",0,0,,0,5,,0,,,,1,,,"1997/98-06",6,
"1997/98",1998-01-16,,,"Ballena Norte","Leopard seal",0,0,0,,,,,,,,,,,"1997/98-06",0,
"1997/98",1998-01-16,,,"Ballena Norte","Weddell seal",0,0,,0,0,,0,,,,,,,"1997/98-06",0,
"1997/98",1998-01-16,,,"Cachorros","Crabeater seal",0,0,,,,,,,,,,,,"1997/98-06",0,
"1997/98",1998-01-16,,,"Cachorros","Elephant seal",0,0,,0,0,,0,,,,0,,,"1997/98-06",0,
"1997/98",1998-01-16,,,"Cachorros","Leopard seal",0,0,0,,,,,,,,,,,"1997/98-06",0,
"1997/98",1998-01-16,,,"Cachorros","Weddell seal",0,1,,0,1,,0,,,,,,,"1997/98-06",2,
"1997/98",1998-01-16,,,"Chungungo","Crabeater seal",0,0,,,,,,,,,,,,"1997/98-06",0,
"1997/98",1998-01-16,,,"Chungungo","Elephant seal",0,0,,0,1,,0,,,,0,,,"1997/98-06",1,
"1997/98",1998-01-16,,,"Chungungo","Leopard seal",0,0,0,,,,,,,,,,,"1997/98-06",0,
"1997/98",1998-01-16,,,"Chungungo","Weddell seal",0,0,,0,0,,0,,,,,,,"1997/98-06",0,
"1997/98",1998-01-16,,,"Copihue","Crabeater seal",0,0,,,,,,,,,,,,"1997/98-06",0,
"1997/98",1998-01-16,,,"Copihue","Elephant seal",0,0,,1,0,,1,,,,1,"pups: 1 females; 0 males; NA unknowns",,"1997/98-06",3,
"1997/98",1998-01-16,,,"Copihue","Leopard seal",0,0,0,,,,,,,,,,,"1997/98-06",0,
"1997/98",1998-01-16,,,"Copihue","Weddell seal",0,0,,0,0,,0,,,,,,,"1997/98-06",0,
"1997/98",1998-01-16,,,"del Lobero, Playa","Crabeater seal",0,0,,,,,,,,,,,,"1997/98-06",0,
"1997/98",1998-01-16,,,"del Lobero, Playa","Elephant seal",0,0,,1,0,,0,,,,0,,,"1997/98-06",1,
"1997/98",1998-01-16,,,"del Lobero, Playa","Weddell seal",0,0,,0,0,,0,,,,,,,"1997/98-06",0,
"1997/98",1998-01-16,,,"El Plastico, Playa","Crabeater seal",0,0,,,,,,,,,,,,"1997/98-06",0,
"1997/98",1998-01-16,,,"El Plastico, Playa","Elephant seal",14,0,,0,8,,0,,,,0,,,"1997/98-06",22,
"1997/98",1998-01-16,,,"El Plastico, Playa","Leopard seal",0,0,0,,,,,,,,,,,"1997/98-06",0,
"1997/98",1998-01-16,,,"El Plastico, Playa","Weddell seal",0,0,,1,0,,0,,,,,,,"1997/98-06",1,
"1997/98",1998-01-16,,,"Larga","Crabeater seal",0,0,,,,,,,,,,,,"1997/98-06",0,
"1997/98",1998-01-16,,,"Larga","Elephant seal",0,2,,8,11,,0,,,,13,,,"1997/98-06",34,
"1997/98",1998-01-16,,,"Larga","Leopard seal",0,0,0,,,,,,,,,,,"1997/98-06",0,
"1997/98",1998-01-16,,,"Larga","Weddell seal",0,0,,0,0,,0,,,,,,,"1997/98-06",0,
"1997/98",1998-01-16,,,"Loberia","Crabeater seal",0,0,,,,,,,,,,,,"1997/98-06",0,
"1997/98",1998-01-16,,,"Loberia","Elephant seal",1,0,,0,0,,0,,,,0,,,"1997/98-06",1,
"1997/98",1998-01-16,,,"Loberia","Leopard seal",0,0,0,,,,,,,,,,,"1997/98-06",0,
"1997/98",1998-01-16,,,"Loberia","Weddell seal",0,0,,0,0,,0,,,,,,,"1997/98-06",0,
"1997/98",1998-01-16,,,"Marko","Crabeater seal",0,0,,,,,,,,,,,,"1997/98-06",0,
"1997/98",1998-01-16,,,"Marko","Elephant seal",0,0,,4,5,,0,,,,6,,,"1997/98-06",15,
"1997/98",1998-01-16,,,"Marko","Leopard seal",0,0,0,,,,,,,,,,,"1997/98-06",0,
"1997/98",1998-01-16,,,"Marko","Weddell seal",0,0,,0,0,,0,,,,,,,"1997/98-06",0,
"1997/98",1998-01-16,,,"Media Luna","Crabeater seal",0,0,,,,,,,,,,,,"1997/98-06",0,
"1997/98",1998-01-16,,,"Media Luna","Elephant seal",1,0,,52,33,,0,,,,59,,,"1997/98-06",145,
"1997/98",1998-01-16,,,"Media Luna","Leopard seal",0,0,0,,,,,,,,,,,"1997/98-06",0,
"1997/98",1998-01-16,,,"Media Luna","Weddell seal",0,0,,0,0,,0,,,,,,,"1997/98-06",0,
"1997/98",1998-01-16,,,"Modulo","Crabeater seal",0,0,,,,,,,,,,,,"1997/98-06",0,
"1997/98",1998-01-16,,,"Modulo","Elephant seal",0,0,,10,2,,1,,,,10,"pups: 1 females; 0 males; NA unknowns",,"1997/98-06",23,
"1997/98",1998-01-16,,,"Modulo","Leopard seal",0,0,0,,,,,,,,,,,"1997/98-06",0,
"1997/98",1998-01-16,,,"Modulo","Weddell seal",0,1,,0,1,,0,,,,,,,"1997/98-06",2,
"1997/98",1998-01-16,,,"Nibaldo","Crabeater seal",0,0,,,,,,,,,,,,"1997/98-06",0,
"1997/98",1998-01-16,,,"Nibaldo","Elephant seal",0,0,,0,0,,0,,,,0,,,"1997/98-06",0,
"1997/98",1998-01-16,,,"Nibaldo","Leopard seal",0,0,0,,,,,,,,,,,"1997/98-06",0,
"1997/98",1998-01-16,,,"Nibaldo","Weddell seal",0,1,,0,0,,0,,,,,,,"1997/98-06",1,
"1997/98",1998-01-16,,,"Papua","Crabeater seal",0,0,,,,,,,,,,,,"1997/98-06",0,
"1997/98",1998-01-16,,,"Papua","Elephant seal",8,0,,0,0,,0,,,,16,,,"1997/98-06",24,
"1997/98",1998-01-16,,,"Papua","Leopard seal",0,0,0,,,,,,,,,,,"1997/98-06",0,
"1997/98",1998-01-16,,,"Papua","Weddell seal",0,0,,0,0,,0,,,,,,,"1997/98-06",0,
"1997/98",1998-01-16,,,"Paulina, Playa","Elephant seal",0,1,,0,0,,0,,,,0,,,"1997/98-06",1,
"1997/98",1998-01-16,,,"Pinochet de la Barra","Crabeater seal",0,0,,,,,,,,,,,,"1997/98-06",0,
"1997/98",1998-01-16,,,"Pinochet de la Barra","Elephant seal",0,0,,0,0,,0,,,,0,,,"1997/98-06",0,
"1997/98",1998-01-16,,,"Pinochet de la Barra","Leopard seal",0,0,0,,,,,,,,,,,"1997/98-06",0,
"1997/98",1998-01-16,,,"Pinochet de la Barra","Weddell seal",0,0,,0,1,,0,,,,,,,"1997/98-06",1,
"1997/98",1998-01-16,,,"Roquerio","Crabeater seal",0,0,,,,,,,,,,,,"1997/98-06",0,
"1997/98",1998-01-16,,,"Roquerio","Elephant seal",0,0,,0,0,,0,,,,0,,,"1997/98-06",0,
"1997/98",1998-01-16,,,"Roquerio","Leopard seal",0,0,0,,,,,,,,,,,"1997/98-06",0,
"1997/98",1998-01-16,,,"Roquerio","Weddell seal",1,1,,0,0,,0,,,,,,,"1997/98-06",2,
"1997/98",1998-01-16,,,"Schiappacasse, Playa","Crabeater seal",0,0,,,,,,,,,,,,"1997/98-06",0,
"1997/98",1998-01-16,,,"Schiappacasse, Playa","Elephant seal",1,0,,0,0,,0,,,,0,,,"1997/98-06",1,
"1997/98",1998-01-16,,,"Schiappacasse, Playa","Leopard seal",0,0,0,,,,,,,,,,,"1997/98-06",0,
"1997/98",1998-01-16,,,"Schiappacasse, Playa","Weddell seal",0,0,,0,0,,0,,,,,,,"1997/98-06",0,
"1997/98",1998-01-22,,,"Alcazar","Crabeater seal",0,0,,,,,,,,,,,,"1997/98-07",0,
"1997/98",1998-01-22,,,"Alcazar","Elephant seal",2,0,,0,0,,0,,,,0,,,"1997/98-07",2,
"1997/98",1998-01-22,,,"Alcazar","Leopard seal",0,0,0,,,,,,,,,,,"1997/98-07",0,
"1997/98",1998-01-22,,,"Alcazar","Weddell seal",2,2,,0,0,,0,,,,,,,"1997/98-07",4,
"1997/98",1998-01-22,,,"Aranda","Crabeater seal",0,0,,,,,,,,,,,,"1997/98-07",0,
"1997/98",1998-01-22,,,"Aranda","Elephant seal",9,0,,3,0,,0,,,,0,,,"1997/98-07",12,
"1997/98",1998-01-22,,,"Aranda","Leopard seal",1,0,0,,,,,,,,,,,"1997/98-07",1,
"1997/98",1998-01-22,,,"Aranda","Weddell seal",0,0,,0,0,,0,,,,,,,"1997/98-07",0,
"1997/98",1998-01-22,,,"Bahamonde","Crabeater seal",0,0,,,,,,,,,,,,"1997/98-07",0,
"1997/98",1998-01-22,,,"Bahamonde","Elephant seal",0,0,,0,1,,0,,,,0,,,"1997/98-07",1,
"1997/98",1998-01-22,,,"Bahamonde","Leopard seal",0,0,0,,,,,,,,,,,"1997/98-07",0,
"1997/98",1998-01-22,,,"Bahamonde","Weddell seal",1,0,,0,0,,0,,,,,,,"1997/98-07",1,
"1997/98",1998-01-22,,,"Ballena Norte","Crabeater seal",0,0,,,,,,,,,,,,"1997/98-07",0,
"1997/98",1998-01-22,,,"Ballena Norte","Elephant seal",1,0,,0,0,,0,,,,0,,,"1997/98-07",1,
"1997/98",1998-01-22,,,"Ballena Norte","Leopard seal",0,0,0,,,,,,,,,,,"1997/98-07",0,
"1997/98",1998-01-22,,,"Ballena Norte","Weddell seal",1,0,,0,0,,0,,,,,,,"1997/98-07",1,
"1997/98",1998-01-22,,,"Cachorros","Crabeater seal",0,0,,,,,,,,,,,,"1997/98-07",0,
"1997/98",1998-01-22,,,"Cachorros","Elephant seal",0,0,,0,0,,0,,,,0,,,"1997/98-07",0,
"1997/98",1998-01-22,,,"Cachorros","Leopard seal",0,0,0,,,,,,,,,,,"1997/98-07",0,
"1997/98",1998-01-22,,,"Cachorros","Weddell seal",0,0,,0,1,,0,,,,,,,"1997/98-07",1,
"1997/98",1998-01-22,,,"Chungungo","Crabeater seal",0,0,,,,,,,,,,,,"1997/98-07",0,
"1997/98",1998-01-22,,,"Chungungo","Elephant seal",2,0,,0,0,,0,,,,0,,,"1997/98-07",2,
"1997/98",1998-01-22,,,"Chungungo","Leopard seal",0,0,0,,,,,,,,,,,"1997/98-07",0,
"1997/98",1998-01-22,,,"Chungungo","Weddell seal",0,0,,0,0,,0,,,,,,,"1997/98-07",0,
"1997/98",1998-01-22,,,"Copihue","Crabeater seal",0,0,,,,,,,,,,,,"1997/98-07",0,
"1997/98",1998-01-22,,,"Copihue","Elephant seal",0,0,,0,0,,0,,,,1,,,"1997/98-07",1,
"1997/98",1998-01-22,,,"Copihue","Leopard seal",0,0,0,,,,,,,,,,,"1997/98-07",0,
"1997/98",1998-01-22,,,"Copihue","Weddell seal",0,0,,0,0,,0,,,,,,,"1997/98-07",0,
"1997/98",1998-01-22,,,"El Plastico, Playa","Crabeater seal",0,0,,,,,,,,,,,,"1997/98-07",0,
"1997/98",1998-01-22,,,"El Plastico, Playa","Elephant seal",32,0,,3,1,,0,,,,0,,,"1997/98-07",36,
"1997/98",1998-01-22,,,"El Plastico, Playa","Leopard seal",0,0,0,,,,,,,,,,,"1997/98-07",0,
"1997/98",1998-01-22,,,"El Plastico, Playa","Weddell seal",0,0,,0,0,,0,,,,,,,"1997/98-07",0,
"1997/98",1998-01-22,,,"Larga","Crabeater seal",0,0,,,,,,,,,,,,"1997/98-07",0,
"1997/98",1998-01-22,,,"Larga","Elephant seal",0,2,,15,21,,0,,,,23,,,"1997/98-07",61,
"1997/98",1998-01-22,,,"Larga","Leopard seal",0,0,0,,,,,,,,,,,"1997/98-07",0,
"1997/98",1998-01-22,,,"Larga","Weddell seal",0,0,,0,0,,0,,,,,,,"1997/98-07",0,
"1997/98",1998-01-22,,,"Loberia","Crabeater seal",0,0,,,,,,,,,,,,"1997/98-07",0,
"1997/98",1998-01-22,,,"Loberia","Elephant seal",4,0,,0,0,,0,,,,0,,,"1997/98-07",4,
"1997/98",1998-01-22,,,"Loberia","Leopard seal",0,0,0,,,,,,,,,,,"1997/98-07",0,
"1997/98",1998-01-22,,,"Loberia","Weddell seal",0,0,,0,2,,0,,,,,,,"1997/98-07",2,
"1997/98",1998-01-22,,,"Maderas","Crabeater seal",0,0,,,,,,,,,,,,"1997/98-07",0,
"1997/98",1998-01-22,,,"Maderas","Elephant seal",0,0,,0,1,,0,,,,1,,,"1997/98-07",2,
"1997/98",1998-01-22,,,"Maderas","Leopard seal",0,0,0,,,,,,,,,,,"1997/98-07",0,
"1997/98",1998-01-22,,,"Maderas","Weddell seal",0,0,,1,0,,0,,,,,,,"1997/98-07",1,
"1997/98",1998-01-22,,,"Marko","Crabeater seal",0,0,,,,,,,,,,,,"1997/98-07",0,
"1997/98",1998-01-22,,,"Marko","Elephant seal",0,0,,1,0,,0,,,,1,,,"1997/98-07",2,
"1997/98",1998-01-22,,,"Marko","Leopard seal",0,0,0,,,,,,,,,,,"1997/98-07",0,
"1997/98",1998-01-22,,,"Marko","Weddell seal",0,0,,0,0,,0,,,,,,,"1997/98-07",0,
"1997/98",1998-01-22,,,"Media Luna","Crabeater seal",0,0,,,,,,,,,,,,"1997/98-07",0,
"1997/98",1998-01-22,,,"Media Luna","Elephant seal",0,2,,54,1,,1,,,,79,"pups: 1 females; 0 males; NA unknowns",,"1997/98-07",137,
"1997/98",1998-01-22,,,"Media Luna","Leopard seal",0,0,0,,,,,,,,,,,"1997/98-07",0,
"1997/98",1998-01-22,,,"Media Luna","Weddell seal",3,5,,0,0,,0,,,,,,,"1997/98-07",8,
"1997/98",1998-01-22,,,"Nibaldo","Crabeater seal",0,0,,,,,,,,,,,,"1997/98-07",0,
"1997/98",1998-01-22,,,"Nibaldo","Elephant seal",0,0,,0,0,,0,,,,0,,,"1997/98-07",0,
"1997/98",1998-01-22,,,"Nibaldo","Leopard seal",0,0,0,,,,,,,,,,,"1997/98-07",0,
"1997/98",1998-01-22,,,"Nibaldo","Weddell seal",0,1,,0,0,,0,,,,,,,"1997/98-07",1,
"1997/98",1998-01-22,,,"Papua","Crabeater seal",0,0,,,,,,,,,,,,"1997/98-07",0,
"1997/98",1998-01-22,,,"Papua","Elephant seal",4,0,,0,1,,0,,,,18,,,"1997/98-07",23,
"1997/98",1998-01-22,,,"Papua","Leopard seal",0,0,0,,,,,,,,,,,"1997/98-07",0,
"1997/98",1998-01-22,,,"Papua","Weddell seal",0,0,,0,1,,0,,,,,,,"1997/98-07",1,
"1997/98",1998-01-22,,,"Roquerio","Crabeater seal",0,0,,,,,,,,,,,,"1997/98-07",0,
