"season_name","census_date","time_start","time_end","location","species","ad_female_count","ad_male_count","ad_unk_count","juv_female_count","juv_male_count","juv_unk_count","pup_live_count","pup_dead_count","unk_female_count","unk_male_count","unk_unk_count","census_notes","header_id","census_date_start","census_date_end","header_notes","research_program","orig_record","total_count","total_count_nodead"
"2018/19",2019-02-15,"10:00:00","11:50:00","Yuseff, Punta","Elephant seal",3,1,0,2,1,0,0,0,0,0,0,,"129",2019-02-15,2019-02-15,,"USAMLR",TRUE,7,7
"2018/19",2019-02-15,"10:00:00","11:50:00","Yuseff, Punta","Leopard seal",0,0,0,0,0,0,0,0,0,0,0,,"129",2019-02-15,2019-02-15,,"USAMLR",,0,0
"2018/19",2019-02-15,"10:00:00","11:50:00","Yuseff, Punta","Weddell seal",0,0,0,0,0,0,0,0,0,0,0,,"129",2019-02-15,2019-02-15,,"USAMLR",,0,0
"2018/19",2019-02-22,"10:00:00","11:45:00","Alcazar","Crabeater seal",0,0,0,0,0,0,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",,0,0
"2018/19",2019-02-22,"10:00:00","11:45:00","Alcazar","Elephant seal",0,0,0,0,0,0,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",,0,0
"2018/19",2019-02-22,"10:00:00","11:45:00","Alcazar","Leopard seal",0,0,0,0,0,0,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",,0,0
"2018/19",2019-02-22,"10:00:00","11:45:00","Alcazar","Weddell seal",0,0,0,0,0,0,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",,0,0
"2018/19",2019-02-22,"10:00:00","11:45:00","Antartico, Playa","Crabeater seal",0,0,0,0,0,0,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",,0,0
"2018/19",2019-02-22,"10:00:00","11:45:00","Antartico, Playa","Elephant seal",0,0,0,0,0,0,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",,0,0
"2018/19",2019-02-22,"10:00:00","11:45:00","Antartico, Playa","Leopard seal",0,0,0,0,0,0,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",,0,0
"2018/19",2019-02-22,"10:00:00","11:45:00","Antartico, Playa","Weddell seal",0,0,0,0,0,0,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",,0,0
"2018/19",2019-02-22,"10:00:00","11:45:00","Bahamonde","Crabeater seal",0,0,0,0,0,0,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",,0,0
"2018/19",2019-02-22,"10:00:00","11:45:00","Bahamonde","Elephant seal",0,0,0,0,0,0,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",,0,0
"2018/19",2019-02-22,"10:00:00","11:45:00","Bahamonde","Leopard seal",0,0,0,0,0,0,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",,0,0
"2018/19",2019-02-22,"10:00:00","11:45:00","Bahamonde","Weddell seal",0,0,0,0,0,0,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",,0,0
"2018/19",2019-02-22,"10:00:00","11:45:00","Ballena Norte","Crabeater seal",0,0,0,0,0,0,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",,0,0
"2018/19",2019-02-22,"10:00:00","11:45:00","Ballena Norte","Elephant seal",13,0,0,0,0,0,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",TRUE,13,13
"2018/19",2019-02-22,"10:00:00","11:45:00","Ballena Norte","Leopard seal",0,0,0,0,0,0,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",,0,0
"2018/19",2019-02-22,"10:00:00","11:45:00","Ballena Norte","Weddell seal",0,1,0,0,0,0,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",TRUE,1,1
"2018/19",2019-02-22,"10:00:00","11:45:00","Ballena Sur","Crabeater seal",0,0,0,0,0,0,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",,0,0
"2018/19",2019-02-22,"10:00:00","11:45:00","Ballena Sur","Elephant seal",0,0,0,0,0,0,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",,0,0
"2018/19",2019-02-22,"10:00:00","11:45:00","Ballena Sur","Leopard seal",0,0,0,0,0,0,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",,0,0
"2018/19",2019-02-22,"10:00:00","11:45:00","Ballena Sur","Weddell seal",0,0,0,0,0,0,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",,0,0
"2018/19",2019-02-22,"10:00:00","11:45:00","Cachorros","Crabeater seal",0,0,0,0,0,0,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",,0,0
"2018/19",2019-02-22,"10:00:00","11:45:00","Cachorros","Elephant seal",0,0,0,0,0,0,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",,0,0
"2018/19",2019-02-22,"10:00:00","11:45:00","Cachorros","Leopard seal",1,0,0,0,0,0,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",TRUE,1,1
"2018/19",2019-02-22,"10:00:00","11:45:00","Cachorros","Weddell seal",0,0,0,0,0,0,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",,0,0
"2018/19",2019-02-22,"10:00:00","11:45:00","Chungungo","Crabeater seal",0,0,0,0,0,0,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",,0,0
"2018/19",2019-02-22,"10:00:00","11:45:00","Chungungo","Elephant seal",0,0,0,3,1,12,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",TRUE,16,16
"2018/19",2019-02-22,"10:00:00","11:45:00","Chungungo","Leopard seal",0,0,0,0,0,0,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",,0,0
"2018/19",2019-02-22,"10:00:00","11:45:00","Chungungo","Weddell seal",0,0,0,0,0,0,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",,0,0
"2018/19",2019-02-22,"10:00:00","11:45:00","Copi","Crabeater seal",0,0,0,0,0,0,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",,0,0
"2018/19",2019-02-22,"10:00:00","11:45:00","Copi","Elephant seal",0,0,0,0,0,0,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",,0,0
"2018/19",2019-02-22,"10:00:00","11:45:00","Copi","Leopard seal",0,0,0,0,0,0,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",,0,0
"2018/19",2019-02-22,"10:00:00","11:45:00","Copi","Weddell seal",0,0,0,0,0,0,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",,0,0
"2018/19",2019-02-22,"10:00:00","11:45:00","Daniel","Crabeater seal",0,0,0,0,0,0,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",,0,0
"2018/19",2019-02-22,"10:00:00","11:45:00","Daniel","Elephant seal",0,0,0,0,0,0,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",,0,0
"2018/19",2019-02-22,"10:00:00","11:45:00","Daniel","Leopard seal",0,0,0,0,0,0,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",,0,0
"2018/19",2019-02-22,"10:00:00","11:45:00","Daniel","Weddell seal",0,0,0,0,0,0,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",,0,0
"2018/19",2019-02-22,"10:00:00","11:45:00","del Canal, Playa","Crabeater seal",0,0,0,0,0,0,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",,0,0
"2018/19",2019-02-22,"10:00:00","11:45:00","del Canal, Playa","Elephant seal",0,0,0,0,0,0,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",,0,0
"2018/19",2019-02-22,"10:00:00","11:45:00","del Canal, Playa","Leopard seal",0,0,0,0,0,0,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",,0,0
"2018/19",2019-02-22,"10:00:00","11:45:00","del Canal, Playa","Weddell seal",0,1,0,0,0,0,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",TRUE,1,1
"2018/19",2019-02-22,"10:00:00","11:45:00","del Lobero, Playa","Crabeater seal",0,0,0,0,0,0,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",,0,0
"2018/19",2019-02-22,"10:00:00","11:45:00","del Lobero, Playa","Elephant seal",0,0,0,0,0,0,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",,0,0
"2018/19",2019-02-22,"10:00:00","11:45:00","del Lobero, Playa","Leopard seal",1,0,0,0,0,0,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",TRUE,1,1
"2018/19",2019-02-22,"10:00:00","11:45:00","del Lobero, Playa","Weddell seal",0,0,0,0,0,0,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",,0,0
"2018/19",2019-02-22,"10:00:00","11:45:00","El Plastico, Playa","Crabeater seal",0,0,0,0,0,0,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",,0,0
"2018/19",2019-02-22,"10:00:00","11:45:00","El Plastico, Playa","Elephant seal",0,0,0,0,0,0,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",,0,0
"2018/19",2019-02-22,"10:00:00","11:45:00","El Plastico, Playa","Leopard seal",0,0,0,0,0,0,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",,0,0
"2018/19",2019-02-22,"10:00:00","11:45:00","El Plastico, Playa","Weddell seal",0,0,0,0,0,0,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",,0,0
"2018/19",2019-02-22,"10:00:00","11:45:00","Golondrina, Playa","Crabeater seal",0,0,0,0,0,0,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",,0,0
"2018/19",2019-02-22,"10:00:00","11:45:00","Golondrina, Playa","Elephant seal",0,0,0,0,0,1,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",TRUE,1,1
"2018/19",2019-02-22,"10:00:00","11:45:00","Golondrina, Playa","Leopard seal",1,0,0,0,0,0,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",TRUE,1,1
"2018/19",2019-02-22,"10:00:00","11:45:00","Golondrina, Playa","Weddell seal",0,0,0,0,0,0,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",,0,0
"2018/19",2019-02-22,"10:00:00","11:45:00","Hue","Crabeater seal",0,0,0,0,0,0,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",,0,0
"2018/19",2019-02-22,"10:00:00","11:45:00","Hue","Elephant seal",0,0,0,0,0,0,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",,0,0
"2018/19",2019-02-22,"10:00:00","11:45:00","Hue","Leopard seal",0,0,0,0,0,0,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",,0,0
"2018/19",2019-02-22,"10:00:00","11:45:00","Hue","Weddell seal",0,0,0,0,0,0,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",,0,0
"2018/19",2019-02-22,"10:00:00","11:45:00","Larga","Crabeater seal",0,0,0,0,0,0,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",,0,0
"2018/19",2019-02-22,"10:00:00","11:45:00","Larga","Elephant seal",3,0,0,4,0,4,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",TRUE,11,11
"2018/19",2019-02-22,"10:00:00","11:45:00","Larga","Leopard seal",0,0,0,0,0,0,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",,0,0
"2018/19",2019-02-22,"10:00:00","11:45:00","Larga","Weddell seal",0,0,0,0,0,0,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",,0,0
"2018/19",2019-02-22,"10:00:00","11:45:00","Leopard Beach","Crabeater seal",0,0,0,0,0,0,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",,0,0
"2018/19",2019-02-22,"10:00:00","11:45:00","Leopard Beach","Elephant seal",0,0,0,0,0,0,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",,0,0
"2018/19",2019-02-22,"10:00:00","11:45:00","Leopard Beach","Leopard seal",0,0,0,0,0,0,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",,0,0
"2018/19",2019-02-22,"10:00:00","11:45:00","Leopard Beach","Weddell seal",0,0,0,0,0,0,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",,0,0
"2018/19",2019-02-22,"10:00:00","11:45:00","Loberia","Crabeater seal",0,0,1,0,0,0,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",TRUE,1,1
"2018/19",2019-02-22,"10:00:00","11:45:00","Loberia","Elephant seal",0,0,0,0,0,0,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",,0,0
"2018/19",2019-02-22,"10:00:00","11:45:00","Loberia","Leopard seal",0,0,0,0,0,0,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",,0,0
"2018/19",2019-02-22,"10:00:00","11:45:00","Loberia","Weddell seal",0,0,0,0,0,0,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",,0,0
"2018/19",2019-02-22,"10:00:00","11:45:00","Maderas","Crabeater seal",0,0,0,0,0,0,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",,0,0
"2018/19",2019-02-22,"10:00:00","11:45:00","Maderas","Elephant seal",0,0,0,0,0,0,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",,0,0
"2018/19",2019-02-22,"10:00:00","11:45:00","Maderas","Leopard seal",0,0,0,0,0,0,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",,0,0
"2018/19",2019-02-22,"10:00:00","11:45:00","Maderas","Weddell seal",0,0,0,0,0,0,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",,0,0
"2018/19",2019-02-22,"10:00:00","11:45:00","Marko","Crabeater seal",0,0,0,0,0,0,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",,0,0
"2018/19",2019-02-22,"10:00:00","11:45:00","Marko","Elephant seal",0,0,0,3,0,1,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",TRUE,4,4
"2018/19",2019-02-22,"10:00:00","11:45:00","Marko","Leopard seal",0,0,0,0,0,0,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",,0,0
"2018/19",2019-02-22,"10:00:00","11:45:00","Marko","Weddell seal",0,0,0,0,0,0,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",,0,0
"2018/19",2019-02-22,"10:00:00","11:45:00","Media Luna","Crabeater seal",0,0,0,0,0,0,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",,0,0
"2018/19",2019-02-22,"10:00:00","11:45:00","Media Luna","Elephant seal",23,3,0,6,4,10,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",TRUE,46,46
"2018/19",2019-02-22,"10:00:00","11:45:00","Media Luna","Leopard seal",0,0,0,0,0,0,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",,0,0
"2018/19",2019-02-22,"10:00:00","11:45:00","Media Luna","Weddell seal",0,0,1,0,0,0,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",TRUE,1,1
"2018/19",2019-02-22,"10:00:00","11:45:00","Modulo","Crabeater seal",0,0,0,0,0,0,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",,0,0
"2018/19",2019-02-22,"10:00:00","11:45:00","Modulo","Elephant seal",0,0,0,0,0,0,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",,0,0
"2018/19",2019-02-22,"10:00:00","11:45:00","Modulo","Leopard seal",0,0,0,0,0,0,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",,0,0
"2018/19",2019-02-22,"10:00:00","11:45:00","Modulo","Weddell seal",0,0,0,0,0,0,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",,0,0
"2018/19",2019-02-22,"10:00:00","11:45:00","Nibaldo","Crabeater seal",0,0,0,0,0,0,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",,0,0
"2018/19",2019-02-22,"10:00:00","11:45:00","Nibaldo","Elephant seal",0,0,0,0,0,0,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",,0,0
"2018/19",2019-02-22,"10:00:00","11:45:00","Nibaldo","Leopard seal",0,0,0,0,0,0,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",,0,0
"2018/19",2019-02-22,"10:00:00","11:45:00","Nibaldo","Weddell seal",0,0,0,0,0,0,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",,0,0
"2018/19",2019-02-22,"10:00:00","11:45:00","Papua","Crabeater seal",0,0,0,0,0,0,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",,0,0
"2018/19",2019-02-22,"10:00:00","11:45:00","Papua","Elephant seal",0,0,0,0,0,0,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",,0,0
"2018/19",2019-02-22,"10:00:00","11:45:00","Papua","Leopard seal",0,0,0,0,0,0,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",,0,0
"2018/19",2019-02-22,"10:00:00","11:45:00","Papua","Weddell seal",0,0,0,0,0,0,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",,0,0
"2018/19",2019-02-22,"10:00:00","11:45:00","Paulina, Playa","Crabeater seal",0,0,0,0,0,0,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",,0,0
"2018/19",2019-02-22,"10:00:00","11:45:00","Paulina, Playa","Elephant seal",0,0,0,0,0,0,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",,0,0
"2018/19",2019-02-22,"10:00:00","11:45:00","Paulina, Playa","Leopard seal",0,0,0,0,0,0,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",,0,0
"2018/19",2019-02-22,"10:00:00","11:45:00","Paulina, Playa","Weddell seal",0,0,0,0,0,0,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",,0,0
"2018/19",2019-02-22,"10:00:00","11:45:00","Pinochet de la Barra","Crabeater seal",0,0,0,0,0,0,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",,0,0
"2018/19",2019-02-22,"10:00:00","11:45:00","Pinochet de la Barra","Elephant seal",0,0,1,0,0,1,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",TRUE,2,2
"2018/19",2019-02-22,"10:00:00","11:45:00","Pinochet de la Barra","Leopard seal",0,0,0,0,0,0,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",,0,0
"2018/19",2019-02-22,"10:00:00","11:45:00","Pinochet de la Barra","Weddell seal",0,0,0,0,0,1,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",TRUE,1,1
"2018/19",2019-02-22,"10:00:00","11:45:00","Roquerio","Crabeater seal",0,0,0,0,0,0,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",,0,0
"2018/19",2019-02-22,"10:00:00","11:45:00","Roquerio","Elephant seal",0,0,0,0,0,0,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",,0,0
"2018/19",2019-02-22,"10:00:00","11:45:00","Roquerio","Leopard seal",0,0,0,0,0,0,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",,0,0
"2018/19",2019-02-22,"10:00:00","11:45:00","Roquerio","Weddell seal",0,0,0,0,0,0,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",,0,0
"2018/19",2019-02-22,"10:00:00","11:45:00","San Telmo, Punta","Crabeater seal",0,1,0,0,0,0,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",TRUE,1,1
"2018/19",2019-02-22,"10:00:00","11:45:00","San Telmo, Punta","Crabeater seal",0,1,0,0,0,0,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",TRUE,1,1
"2018/19",2019-02-22,"10:00:00","11:45:00","San Telmo, Punta","Elephant seal",31,1,0,0,8,10,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",TRUE,50,50
"2018/19",2019-02-22,"10:00:00","11:45:00","San Telmo, Punta","Elephant seal",31,1,0,0,8,10,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",TRUE,50,50
"2018/19",2019-02-22,"10:00:00","11:45:00","San Telmo, Punta","Leopard seal",4,0,0,0,0,0,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",TRUE,4,4
"2018/19",2019-02-22,"10:00:00","11:45:00","San Telmo, Punta","Leopard seal",4,0,0,0,0,0,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",TRUE,4,4
"2018/19",2019-02-22,"10:00:00","11:45:00","San Telmo, Punta","Weddell seal",0,2,0,0,0,0,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",TRUE,2,2
"2018/19",2019-02-22,"10:00:00","11:45:00","San Telmo, Punta","Weddell seal",0,2,0,0,0,0,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",TRUE,2,2
"2018/19",2019-02-22,"10:00:00","11:45:00","Schiappacasse, Playa","Crabeater seal",0,0,0,0,0,0,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",,0,0
"2018/19",2019-02-22,"10:00:00","11:45:00","Schiappacasse, Playa","Elephant seal",0,0,0,0,0,0,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",,0,0
"2018/19",2019-02-22,"10:00:00","11:45:00","Schiappacasse, Playa","Leopard seal",0,0,0,0,0,0,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",,0,0
"2018/19",2019-02-22,"10:00:00","11:45:00","Schiappacasse, Playa","Weddell seal",0,0,0,0,0,0,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",,0,0
"2018/19",2019-02-22,"10:00:00","11:45:00","Yamana, Playa","Crabeater seal",0,0,0,0,0,0,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",,0,0
"2018/19",2019-02-22,"10:00:00","11:45:00","Yamana, Playa","Elephant seal",0,0,0,0,0,0,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",,0,0
"2018/19",2019-02-22,"10:00:00","11:45:00","Yamana, Playa","Leopard seal",1,0,0,0,0,0,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",TRUE,1,1
"2018/19",2019-02-22,"10:00:00","11:45:00","Yamana, Playa","Weddell seal",0,0,0,0,0,0,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",,0,0
"2018/19",2019-02-22,"10:00:00","11:45:00","Yuseff, Punta","Crabeater seal",0,0,0,0,0,0,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",,0,0
"2018/19",2019-02-22,"10:00:00","11:45:00","Yuseff, Punta","Elephant seal",4,1,0,1,0,4,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",TRUE,10,10
"2018/19",2019-02-22,"10:00:00","11:45:00","Yuseff, Punta","Leopard seal",0,0,0,0,0,0,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",,0,0
"2018/19",2019-02-22,"10:00:00","11:45:00","Yuseff, Punta","Weddell seal",0,0,0,1,0,0,0,0,0,0,0,,"130",2019-02-22,2019-02-22,,"USAMLR",TRUE,1,1
"2018/19",2019-03-01,"11:50:00","13:30:00","Alcazar","Crabeater seal",0,0,0,0,0,0,0,0,0,0,0,,"131",2019-03-01,2019-03-01,,"USAMLR",,0,0
"2018/19",2019-03-01,"11:50:00","13:30:00","Alcazar","Elephant seal",0,0,0,0,0,0,0,0,0,0,0,,"131",2019-03-01,2019-03-01,,"USAMLR",,0,0
"2018/19",2019-03-01,"11:50:00","13:30:00","Alcazar","Leopard seal",0,0,0,0,0,0,0,0,0,0,0,,"131",2019-03-01,2019-03-01,,"USAMLR",,0,0
"2018/19",2019-03-01,"11:50:00","13:30:00","Alcazar","Weddell seal",0,0,0,0,0,0,0,0,0,0,0,,"131",2019-03-01,2019-03-01,,"USAMLR",,0,0
"2018/19",2019-03-01,"11:50:00","13:30:00","Antartico, Playa","Crabeater seal",0,0,0,0,0,0,0,0,0,0,0,,"131",2019-03-01,2019-03-01,,"USAMLR",,0,0
"2018/19",2019-03-01,"11:50:00","13:30:00","Antartico, Playa","Elephant seal",0,0,0,0,0,0,0,0,0,0,0,,"131",2019-03-01,2019-03-01,,"USAMLR",,0,0
"2018/19",2019-03-01,"11:50:00","13:30:00","Antartico, Playa","Leopard seal",0,0,0,0,0,0,0,0,0,0,0,,"131",2019-03-01,2019-03-01,,"USAMLR",,0,0
"2018/19",2019-03-01,"11:50:00","13:30:00","Antartico, Playa","Weddell seal",0,0,0,0,0,0,0,0,0,0,0,,"131",2019-03-01,2019-03-01,,"USAMLR",,0,0
"2018/19",2019-03-01,"11:50:00","13:30:00","Bahamonde","Crabeater seal",0,0,0,0,0,0,0,0,0,0,0,,"131",2019-03-01,2019-03-01,,"USAMLR",,0,0
"2018/19",2019-03-01,"11:50:00","13:30:00","Bahamonde","Elephant seal",0,0,0,0,1,1,0,0,0,0,0,,"131",2019-03-01,2019-03-01,,"USAMLR",TRUE,2,2
"2018/19",2019-03-01,"11:50:00","13:30:00","Bahamonde","Leopard seal",0,0,0,0,0,0,0,0,0,0,0,,"131",2019-03-01,2019-03-01,,"USAMLR",,0,0
"2018/19",2019-03-01,"11:50:00","13:30:00","Bahamonde","Weddell seal",0,0,0,0,0,0,0,0,0,0,0,,"131",2019-03-01,2019-03-01,,"USAMLR",,0,0
"2018/19",2019-03-01,"11:50:00","13:30:00","Ballena Norte","Crabeater seal",0,0,0,0,0,0,0,0,0,0,0,,"131",2019-03-01,2019-03-01,,"USAMLR",,0,0
"2018/19",2019-03-01,"11:50:00","13:30:00","Ballena Norte","Elephant seal",0,0,0,0,0,6,0,0,0,0,0,,"131",2019-03-01,2019-03-01,,"USAMLR",TRUE,6,6
"2018/19",2019-03-01,"11:50:00","13:30:00","Ballena Norte","Leopard seal",0,0,0,0,0,0,0,0,0,0,0,,"131",2019-03-01,2019-03-01,,"USAMLR",,0,0
"2018/19",2019-03-01,"11:50:00","13:30:00","Ballena Norte","Weddell seal",0,0,1,0,0,0,0,0,0,0,0,,"131",2019-03-01,2019-03-01,,"USAMLR",TRUE,1,1
"2018/19",2019-03-01,"11:50:00","13:30:00","Ballena Sur","Crabeater seal",0,0,0,0,0,0,0,0,0,0,0,,"131",2019-03-01,2019-03-01,,"USAMLR",,0,0
"2018/19",2019-03-01,"11:50:00","13:30:00","Ballena Sur","Elephant seal",0,0,0,0,0,0,0,0,0,0,0,,"131",2019-03-01,2019-03-01,,"USAMLR",,0,0
"2018/19",2019-03-01,"11:50:00","13:30:00","Ballena Sur","Leopard seal",0,0,0,0,0,0,0,0,0,0,0,,"131",2019-03-01,2019-03-01,,"USAMLR",,0,0
